sim_time,real_time,truck_id,mode,SOC(%),distance(m),velocity(km/h)
1067.96,1.76026e+09,truck1,FV1,99.7177,27427.5,65.7151
1067.96,1.76026e+09,truck1,FV1,99.7175,27427.5,65.7151
1067.98,1.76026e+09,truck1,FV1,99.7174,27427.8,65.778
1067.98,1.76026e+09,truck1,FV1,99.7173,27427.8,65.778
1068,1.76026e+09,truck1,FV1,99.7172,27428.2,65.778
1068,1.76026e+09,truck1,FV1,99.717,27428.2,65.778
1068.02,1.76026e+09,truck1,FV1,99.7169,27428.6,65.858
1068.02,1.76026e+09,truck1,FV1,99.7168,27428.6,65.858
1068.04,1.76026e+09,truck1,FV1,99.7166,27428.9,65.858
1068.04,1.76026e+09,truck1,FV1,99.7165,27428.9,65.858
1068.06,1.76026e+09,truck1,FV1,99.7164,27429.3,65.9455
1068.06,1.76026e+09,truck1,FV1,99.7163,27429.3,65.9455
1068.08,1.76026e+09,truck1,FV1,99.7161,27429.7,65.9905
1068.08,1.76026e+09,truck1,FV1,99.716,27429.7,65.9905
1068.1,1.76026e+09,truck1,FV1,99.7159,27430,66.0342
1068.1,1.76026e+09,truck1,FV1,99.7158,27430,66.0342
1068.12,1.76026e+09,truck1,FV1,99.7156,27430.4,66.0342
1068.12,1.76026e+09,truck1,FV1,99.7155,27430.4,66.0342
1068.14,1.76026e+09,truck1,FV1,99.7154,27430.8,66.1124
1068.14,1.76026e+09,truck1,FV1,99.7152,27430.8,66.1124
1068.16,1.76026e+09,truck1,FV1,99.7151,27431.1,66.1554
1068.16,1.76026e+09,truck1,FV1,99.715,27431.1,66.1554
1068.18,1.76026e+09,truck1,FV1,99.7149,27431.5,66.1554
1068.18,1.76026e+09,truck1,FV1,99.7147,27431.5,66.1554
1068.2,1.76026e+09,truck1,FV1,99.7146,27431.9,66.2443
1068.2,1.76026e+09,truck1,FV1,99.7145,27431.9,66.2443
1068.22,1.76026e+09,truck1,FV1,99.7143,27432.2,66.2897
1068.22,1.76026e+09,truck1,FV1,99.7142,27432.2,66.2897
1068.24,1.76026e+09,truck1,FV1,99.7141,27432.6,66.3355
1068.24,1.76026e+09,truck1,FV1,99.714,27432.6,66.3355
1068.26,1.76026e+09,truck1,FV1,99.7138,27433,66.3818
1068.26,1.76026e+09,truck1,FV1,99.7137,27433,66.3818
1068.28,1.76026e+09,truck1,FV1,99.7136,27433.3,66.4266
1068.28,1.76026e+09,truck1,FV1,99.7134,27433.3,66.4266
1068.3,1.76026e+09,truck1,FV1,99.7133,27434.1,66.4266
1068.3,1.76026e+09,truck1,FV1,99.7132,27434.1,66.4266
1068.32,1.76026e+09,truck1,FV1,99.7131,27434.1,66.5063
1068.32,1.76026e+09,truck1,FV1,99.7129,27434.1,66.5063
1068.34,1.76026e+09,truck1,FV1,99.7128,27434.5,66.5063
1068.34,1.76026e+09,truck1,FV1,99.7127,27434.5,66.5063
1068.36,1.76026e+09,truck1,FV1,99.7125,27434.8,66.5936
1068.36,1.76026e+09,truck1,FV1,99.7124,27434.8,66.5936
1068.38,1.76026e+09,truck1,FV1,99.7123,27435.2,66.5936
1068.38,1.76026e+09,truck1,FV1,99.7122,27435.2,66.5936
1068.4,1.76026e+09,truck1,FV1,99.712,27435.6,66.6837
1068.4,1.76026e+09,truck1,FV1,99.7119,27435.6,66.6837
1068.42,1.76026e+09,truck1,FV1,99.7118,27435.9,66.7295
1068.42,1.76026e+09,truck1,FV1,99.7116,27435.9,66.7295
1068.44,1.76026e+09,truck1,FV1,99.7115,27436.7,66.7295
1068.44,1.76026e+09,truck1,FV1,99.7114,27436.7,66.7295
1068.46,1.76026e+09,truck1,FV1,99.7112,27436.7,66.8116
1068.46,1.76026e+09,truck1,FV1,99.7111,27436.7,66.8116
1068.48,1.76026e+09,truck1,FV1,99.711,27437,66.8527
1068.48,1.76026e+09,truck1,FV1,99.7109,27437,66.8527
1068.5,1.76026e+09,truck1,FV1,99.7107,27437.4,66.8527
1068.5,1.76026e+09,truck1,FV1,99.7106,27437.4,66.8527
1068.52,1.76026e+09,truck1,FV1,99.7105,27437.8,66.9394
1068.52,1.76026e+09,truck1,FV1,99.7103,27437.8,66.9394
1068.54,1.76026e+09,truck1,FV1,99.7102,27438.2,66.9394
1068.54,1.76026e+09,truck1,FV1,99.7101,27438.2,66.9394
1068.56,1.76026e+09,truck1,FV1,99.7099,27438.5,67.0183
1068.56,1.76026e+09,truck1,FV1,99.7098,27438.5,67.0183
1068.58,1.76026e+09,truck1,FV1,99.7097,27438.9,67.0582
1068.58,1.76026e+09,truck1,FV1,99.7096,27438.9,67.0582
1068.6,1.76026e+09,truck1,FV1,99.7094,27439.3,67.1
1068.6,1.76026e+09,truck1,FV1,99.7093,27439.3,67.1
1068.62,1.76026e+09,truck1,FV1,99.7092,27439.6,67.1
1068.62,1.76026e+09,truck1,FV1,99.709,27439.6,67.1
1068.64,1.76026e+09,truck1,FV1,99.7089,27440,67.1849
1068.64,1.76026e+09,truck1,FV1,99.7088,27440,67.1849
1068.66,1.76026e+09,truck1,FV1,99.7086,27440.4,67.1849
1068.66,1.76026e+09,truck1,FV1,99.7085,27440.4,67.1849
1068.68,1.76026e+09,truck1,FV1,99.7084,27440.8,67.2597
1068.68,1.76026e+09,truck1,FV1,99.7083,27440.8,67.2597
1068.7,1.76026e+09,truck1,FV1,99.7081,27441.1,67.2597
1068.7,1.76026e+09,truck1,FV1,99.708,27441.1,67.2597
1068.72,1.76026e+09,truck1,FV1,99.7079,27441.5,67.3436
1068.72,1.76026e+09,truck1,FV1,99.7077,27441.5,67.3436
1068.74,1.76026e+09,truck1,FV1,99.7076,27441.9,67.3436
1068.74,1.76026e+09,truck1,FV1,99.7075,27441.9,67.3436
1068.76,1.76026e+09,truck1,FV1,99.7073,27442.3,67.3852
1068.76,1.76026e+09,truck1,FV1,99.7072,27442.3,67.3852
1068.78,1.76026e+09,truck1,FV1,99.7071,27442.6,67.3852
1068.78,1.76026e+09,truck1,FV1,99.7069,27442.6,67.3852
1068.8,1.76026e+09,truck1,FV1,99.7068,27443,67.4891
1068.8,1.76026e+09,truck1,FV1,99.7067,27443,67.4891
1068.82,1.76026e+09,truck1,FV1,99.7065,27443.4,67.5231
1068.82,1.76026e+09,truck1,FV1,99.7064,27443.4,67.5231
1068.84,1.76026e+09,truck1,FV1,99.7063,27443.8,67.5514
1068.84,1.76026e+09,truck1,FV1,99.7062,27443.8,67.5514
1068.86,1.76026e+09,truck1,FV1,99.706,27444.1,67.5514
1068.86,1.76026e+09,truck1,FV1,99.7059,27444.1,67.5514
1068.88,1.76026e+09,truck1,FV1,99.7058,27444.5,67.62
1068.88,1.76026e+09,truck1,FV1,99.7056,27444.5,67.62
1068.9,1.76026e+09,truck1,FV1,99.7055,27444.9,67.658
1068.9,1.76026e+09,truck1,FV1,99.7054,27444.9,67.658
1068.92,1.76026e+09,truck1,FV1,99.7052,27445.6,67.698
1068.92,1.76026e+09,truck1,FV1,99.7051,27445.6,67.698
1068.94,1.76026e+09,truck1,FV1,99.705,27445.6,67.698
1068.94,1.76026e+09,truck1,FV1,99.7048,27445.6,67.698
1068.96,1.76026e+09,truck1,FV1,99.7047,27446,67.7392
1068.96,1.76026e+09,truck1,FV1,99.7046,27446,67.7392
1068.98,1.76026e+09,truck1,FV1,99.7044,27446.4,67.8088
1068.98,1.76026e+09,truck1,FV1,99.7043,27446.4,67.8088
1069,1.76026e+09,truck1,FV1,99.7042,27446.8,67.8187
1069,1.76026e+09,truck1,FV1,99.704,27446.8,67.8187
1069.02,1.76026e+09,truck1,FV1,99.7039,27447.1,67.8187
1069.02,1.76026e+09,truck1,FV1,99.7038,27447.1,67.8187
1069.04,1.76026e+09,truck1,FV1,99.7036,27447.5,67.8103
1069.04,1.76026e+09,truck1,FV1,99.7035,27447.5,67.8103
1069.06,1.76026e+09,truck1,FV1,99.7034,27447.9,67.7971
1069.06,1.76026e+09,truck1,FV1,99.7032,27447.9,67.7971
1069.08,1.76026e+09,truck1,FV1,99.7031,27448.3,67.8021
1069.08,1.76026e+09,truck1,FV1,99.703,27448.3,67.8021
1069.1,1.76026e+09,truck1,FV1,99.7029,27448.7,67.8187
1069.1,1.76026e+09,truck1,FV1,99.7027,27448.7,67.8187
1069.12,1.76026e+09,truck1,FV1,99.7026,27449,67.8187
1069.12,1.76026e+09,truck1,FV1,99.7025,27449,67.8187
1069.14,1.76026e+09,truck1,FV1,99.7023,27449.4,67.8407
1069.14,1.76026e+09,truck1,FV1,99.7022,27449.4,67.8407
1069.16,1.76026e+09,truck1,FV1,99.7021,27449.8,67.8651
1069.16,1.76026e+09,truck1,FV1,99.7019,27449.8,67.8651
1069.18,1.76026e+09,truck1,FV1,99.7018,27450.2,67.9119
1069.18,1.76026e+09,truck1,FV1,99.7017,27450.2,67.9119
1069.2,1.76026e+09,truck1,FV1,99.7015,27450.5,67.9119
1069.2,1.76026e+09,truck1,FV1,99.7014,27450.5,67.9119
1069.22,1.76026e+09,truck1,FV1,99.7013,27450.9,67.9646
1069.22,1.76026e+09,truck1,FV1,99.7011,27450.9,67.9646
1069.24,1.76026e+09,truck1,FV1,99.701,27451.3,67.9646
1069.24,1.76026e+09,truck1,FV1,99.7009,27451.3,67.9646
1069.26,1.76026e+09,truck1,FV1,99.7007,27451.7,67.9944
1069.26,1.76026e+09,truck1,FV1,99.7006,27451.7,67.9944
1069.28,1.76026e+09,truck1,FV1,99.7005,27452.1,68.0638
1069.28,1.76026e+09,truck1,FV1,99.7003,27452.1,68.0638
1069.3,1.76026e+09,truck1,FV1,99.7002,27452.4,68.0638
1069.3,1.76026e+09,truck1,FV1,99.7001,27452.4,68.0638
1069.32,1.76026e+09,truck1,FV1,99.6999,27452.8,68.1025
1069.32,1.76026e+09,truck1,FV1,99.6998,27452.8,68.1025
1069.34,1.76026e+09,truck1,FV1,99.6997,27453.2,68.1409
1069.34,1.76026e+09,truck1,FV1,99.6995,27453.2,68.1409
1069.36,1.76026e+09,truck1,FV1,99.6994,27453.6,68.1735
1069.36,1.76026e+09,truck1,FV1,99.6993,27453.6,68.1735
1069.38,1.76026e+09,truck1,FV1,99.6991,27453.9,68.2103
1069.38,1.76026e+09,truck1,FV1,99.699,27453.9,68.2103
1069.4,1.76026e+09,truck1,FV1,99.6989,27454.3,68.2477
1069.4,1.76026e+09,truck1,FV1,99.6987,27454.3,68.2477
1069.42,1.76026e+09,truck1,FV1,99.6986,27454.7,68.316
1069.42,1.76026e+09,truck1,FV1,99.6985,27454.7,68.316
1069.44,1.76026e+09,truck1,FV1,99.6983,27455.1,68.3549
1069.44,1.76026e+09,truck1,FV1,99.6982,27455.1,68.3549
1069.46,1.76026e+09,truck1,FV1,99.6981,27455.8,68.3953
1069.46,1.76026e+09,truck1,FV1,99.6979,27455.8,68.3953
1069.48,1.76026e+09,truck1,FV1,99.6978,27455.8,68.3953
1069.48,1.76026e+09,truck1,FV1,99.6977,27455.8,68.3953
1069.5,1.76026e+09,truck1,FV1,99.6975,27456.2,68.4367
1069.5,1.76026e+09,truck1,FV1,99.6974,27456.2,68.4367
1069.52,1.76026e+09,truck1,FV1,99.6973,27456.6,68.5217
1069.52,1.76026e+09,truck1,FV1,99.6971,27456.6,68.5217
1069.54,1.76026e+09,truck1,FV1,99.697,27457,68.5217
1069.54,1.76026e+09,truck1,FV1,99.6969,27457,68.5217
1069.56,1.76026e+09,truck1,FV1,99.6967,27457.4,68.5987
1069.56,1.76026e+09,truck1,FV1,99.6966,27457.4,68.5987
1069.58,1.76026e+09,truck1,FV1,99.6965,27457.7,68.5987
1069.58,1.76026e+09,truck1,FV1,99.6963,27457.7,68.5987
1069.6,1.76026e+09,truck1,FV1,99.6962,27458.1,68.6375
1069.6,1.76026e+09,truck1,FV1,99.6961,27458.1,68.6375
1069.62,1.76026e+09,truck1,FV1,99.6959,27458.5,68.7198
1069.62,1.76026e+09,truck1,FV1,99.6958,27458.5,68.7198
1069.64,1.76026e+09,truck1,FV1,99.6957,27458.9,68.7198
1069.64,1.76026e+09,truck1,FV1,99.6955,27458.9,68.7198
1069.66,1.76026e+09,truck1,FV1,99.6954,27459.3,68.7951
1069.66,1.76026e+09,truck1,FV1,99.6953,27459.3,68.7951
1069.68,1.76026e+09,truck1,FV1,99.6951,27459.7,68.7951
1069.68,1.76026e+09,truck1,FV1,99.695,27459.7,68.7951
1069.7,1.76026e+09,truck1,FV1,99.6949,27460,68.8732
1069.7,1.76026e+09,truck1,FV1,99.6947,27460,68.8732
1069.72,1.76026e+09,truck1,FV1,99.6946,27460.4,68.8732
1069.72,1.76026e+09,truck1,FV1,99.6944,27460.4,68.8732
1069.74,1.76026e+09,truck1,FV1,99.6943,27460.8,68.9562
1069.74,1.76026e+09,truck1,FV1,99.6942,27460.8,68.9562
1069.76,1.76026e+09,truck1,FV1,99.694,27461.2,68.9562
1069.76,1.76026e+09,truck1,FV1,99.6939,27461.2,68.9562
1069.78,1.76026e+09,truck1,FV1,99.6938,27461.6,68.9988
1069.78,1.76026e+09,truck1,FV1,99.6936,27461.6,68.9988
1069.8,1.76026e+09,truck1,FV1,99.6935,27462,69.0755
1069.8,1.76026e+09,truck1,FV1,99.6934,27462,69.0755
1069.82,1.76026e+09,truck1,FV1,99.6932,27462.3,69.0755
1069.82,1.76026e+09,truck1,FV1,99.6931,27462.3,69.0755
1069.84,1.76026e+09,truck1,FV1,99.693,27462.7,69.1544
1069.84,1.76026e+09,truck1,FV1,99.6928,27462.7,69.1544
1069.86,1.76026e+09,truck1,FV1,99.6927,27463.1,69.1544
1069.86,1.76026e+09,truck1,FV1,99.6926,27463.1,69.1544
1069.88,1.76026e+09,truck1,FV1,99.6924,27463.5,69.2363
1069.88,1.76026e+09,truck1,FV1,99.6923,27463.5,69.2363
1069.9,1.76026e+09,truck1,FV1,99.6921,27463.9,69.2363
1069.9,1.76026e+09,truck1,FV1,99.692,27463.9,69.2363
1069.92,1.76026e+09,truck1,FV1,99.6919,27464.3,69.3083
1069.92,1.76026e+09,truck1,FV1,99.6917,27464.3,69.3083
1069.94,1.76026e+09,truck1,FV1,99.6916,27464.6,69.3083
1069.94,1.76026e+09,truck1,FV1,99.6915,27464.6,69.3083
1069.96,1.76026e+09,truck1,FV1,99.6913,27465,69.3479
1069.96,1.76026e+09,truck1,FV1,99.6912,27465,69.3479
1069.98,1.76026e+09,truck1,FV1,99.6911,27465.4,69.3855
1069.98,1.76026e+09,truck1,FV1,99.6909,27465.4,69.3855
1070,1.76026e+09,truck1,FV1,99.6908,27465.8,69.4151
1070,1.76026e+09,truck1,FV1,99.6907,27465.8,69.4151
1070.02,1.76026e+09,truck1,FV1,99.6905,27466.2,69.4807
1070.02,1.76026e+09,truck1,FV1,99.6904,27466.2,69.4807
1070.04,1.76026e+09,truck1,FV1,99.6902,27466.6,69.4807
1070.04,1.76026e+09,truck1,FV1,99.6901,27466.6,69.4807
1070.06,1.76026e+09,truck1,FV1,99.69,27467,69.516
1070.06,1.76026e+09,truck1,FV1,99.6898,27467,69.516
1070.08,1.76026e+09,truck1,FV1,99.6897,27467.7,69.5512
1070.08,1.76026e+09,truck1,FV1,99.6896,27467.7,69.5512
1070.1,1.76026e+09,truck1,FV1,99.6894,27467.7,69.5809
1070.1,1.76026e+09,truck1,FV1,99.6893,27467.7,69.5809
1070.12,1.76026e+09,truck1,FV1,99.6892,27468.1,69.6519
1070.12,1.76026e+09,truck1,FV1,99.689,27468.1,69.6519
1070.14,1.76026e+09,truck1,FV1,99.6889,27468.5,69.6519
1070.14,1.76026e+09,truck1,FV1,99.6887,27468.5,69.6519
1070.16,1.76026e+09,truck1,FV1,99.6886,27468.9,69.7298
1070.16,1.76026e+09,truck1,FV1,99.6885,27468.9,69.7298
1070.18,1.76026e+09,truck1,FV1,99.6883,27469.3,69.7702
1070.18,1.76026e+09,truck1,FV1,99.6882,27469.3,69.7702
1070.2,1.76026e+09,truck1,FV1,99.6881,27469.7,69.7702
1070.2,1.76026e+09,truck1,FV1,99.6879,27469.7,69.7702
1070.22,1.76026e+09,truck1,FV1,99.6878,27470.1,69.8114
1070.22,1.76026e+09,truck1,FV1,99.6876,27470.1,69.8114
1070.24,1.76026e+09,truck1,FV1,99.6875,27470.4,69.8954
1070.24,1.76026e+09,truck1,FV1,99.6874,27470.4,69.8954
1070.26,1.76026e+09,truck1,FV1,99.6872,27470.8,69.9384
1070.26,1.76026e+09,truck1,FV1,99.6871,27470.8,69.9384
1070.28,1.76026e+09,truck1,FV1,99.687,27471.2,69.9819
1070.28,1.76026e+09,truck1,FV1,99.6868,27471.2,69.9819
1070.3,1.76026e+09,truck1,FV1,99.6867,27471.6,69.9819
1070.3,1.76026e+09,truck1,FV1,99.6866,27471.6,69.9819
1070.32,1.76026e+09,truck1,FV1,99.6864,27472.4,70.0699
1070.32,1.76026e+09,truck1,FV1,99.6863,27472.4,70.0699
1070.34,1.76026e+09,truck1,FV1,99.6861,27472.4,70.0699
1070.34,1.76026e+09,truck1,FV1,99.686,27472.4,70.0699
1070.36,1.76026e+09,truck1,FV1,99.6853,27472.8,70.1144
1070.36,1.76026e+09,truck1,FV1,99.6846,27472.8,70.1144
1070.38,1.76026e+09,truck1,FV1,99.6848,27473.2,70.1942
1070.38,1.76026e+09,truck1,FV1,99.6849,27473.2,70.1942
1070.4,1.76026e+09,truck1,FV1,99.6847,27473.6,70.1942
1070.4,1.76026e+09,truck1,FV1,99.6845,27473.6,70.1942
1070.42,1.76026e+09,truck1,FV1,99.6843,27473.9,70.2753
1070.42,1.76026e+09,truck1,FV1,99.6842,27473.9,70.2753
1070.44,1.76026e+09,truck1,FV1,99.6834,27474.3,70.3157
1070.44,1.76026e+09,truck1,FV1,99.6828,27474.3,70.3157
1070.46,1.76026e+09,truck1,FV1,99.6829,27474.7,70.3501
1070.46,1.76026e+09,truck1,FV1,99.6831,27474.7,70.3501
1070.48,1.76026e+09,truck1,FV1,99.6823,27475.5,70.3859
1070.48,1.76026e+09,truck1,FV1,99.6816,27475.5,70.3859
1070.5,1.76026e+09,truck1,FV1,99.6811,27475.5,70.4158
1070.5,1.76026e+09,truck1,FV1,99.6806,27475.5,70.4158
1070.52,1.76026e+09,truck1,FV1,99.6808,27475.9,70.4476
1070.52,1.76026e+09,truck1,FV1,99.6809,27475.9,70.4476
1070.54,1.76026e+09,truck1,FV1,99.6809,27476.3,70.4476
1070.54,1.76026e+09,truck1,FV1,99.6808,27476.3,70.4476
1070.56,1.76026e+09,truck1,FV1,99.6808,27476.7,70.5085
1070.56,1.76026e+09,truck1,FV1,99.6807,27476.7,70.5085
1070.58,1.76026e+09,truck1,FV1,99.6808,27477.1,70.5085
1070.58,1.76026e+09,truck1,FV1,99.6809,27477.1,70.5085
1070.6,1.76026e+09,truck1,FV1,99.6804,27477.5,70.5697
1070.6,1.76026e+09,truck1,FV1,99.6799,27477.5,70.5697
1070.62,1.76026e+09,truck1,FV1,99.6803,27477.9,70.5946
1070.62,1.76026e+09,truck1,FV1,99.6807,27477.9,70.5946
1070.64,1.76026e+09,truck1,FV1,99.6807,27478.3,70.5946
1070.64,1.76026e+09,truck1,FV1,99.6808,27478.3,70.5946
1070.66,1.76026e+09,truck1,FV1,99.6808,27479,70.6224
1070.66,1.76026e+09,truck1,FV1,99.6808,27479,70.6224
1070.68,1.76026e+09,truck1,FV1,99.6809,27479,70.6673
1070.68,1.76026e+09,truck1,FV1,99.6809,27479,70.6673
1070.7,1.76026e+09,truck1,FV1,99.6804,27479.4,70.6873
1070.7,1.76026e+09,truck1,FV1,99.6798,27479.4,70.6873
1070.72,1.76026e+09,truck1,FV1,99.6795,27479.8,70.6873
1070.72,1.76026e+09,truck1,FV1,99.6792,27479.8,70.6873
1070.74,1.76026e+09,truck1,FV1,99.6794,27480.2,70.7004
1070.74,1.76026e+09,truck1,FV1,99.6796,27480.2,70.7004
1070.76,1.76026e+09,truck1,FV1,99.6796,27480.6,70.7313
1070.76,1.76026e+09,truck1,FV1,99.6795,27480.6,70.7313
1070.78,1.76026e+09,truck1,FV1,99.6794,27481,70.7479
1070.78,1.76026e+09,truck1,FV1,99.6794,27481,70.7479
1070.8,1.76026e+09,truck1,FV1,99.6794,27481.8,70.7671
1070.8,1.76026e+09,truck1,FV1,99.6794,27481.8,70.7671
1070.82,1.76026e+09,truck1,FV1,99.6794,27481.8,70.7671
1070.82,1.76026e+09,truck1,FV1,99.6795,27481.8,70.7671
1070.84,1.76026e+09,truck1,FV1,99.6795,27482.2,70.7899
1070.84,1.76026e+09,truck1,FV1,99.6796,27482.2,70.7899
1070.86,1.76026e+09,truck1,FV1,99.6796,27483,70.8458
1070.86,1.76026e+09,truck1,FV1,99.6797,27483,70.8458
1070.88,1.76026e+09,truck1,FV1,99.6792,27483,70.8656
1070.88,1.76026e+09,truck1,FV1,99.6787,27483,70.8656
1070.9,1.76026e+09,truck1,FV1,99.679,27483.4,70.8656
1070.9,1.76026e+09,truck1,FV1,99.6792,27483.4,70.8656
1070.92,1.76026e+09,truck1,FV1,99.6792,27483.7,70.8923
1070.92,1.76026e+09,truck1,FV1,99.6791,27483.7,70.8923
1070.94,1.76026e+09,truck1,FV1,99.679,27484.1,70.8923
1070.94,1.76026e+09,truck1,FV1,99.6789,27484.1,70.8923
1070.96,1.76026e+09,truck1,FV1,99.6783,27484.5,70.9187
1070.96,1.76026e+09,truck1,FV1,99.6776,27484.5,70.9187
1070.98,1.76026e+09,truck1,FV1,99.6779,27484.9,70.9475
1070.98,1.76026e+09,truck1,FV1,99.678,27484.9,70.9475
1071,1.76026e+09,truck1,FV1,99.6774,27485.3,70.9718
1071,1.76026e+09,truck1,FV1,99.6767,27485.3,70.9718
1071.02,1.76026e+09,truck1,FV1,99.6762,27485.7,70.9996
1071.02,1.76026e+09,truck1,FV1,99.6757,27485.7,70.9996
1071.04,1.76026e+09,truck1,FV1,99.6759,27486.1,71.0225
1071.04,1.76026e+09,truck1,FV1,99.6761,27486.1,71.0225
1071.06,1.76026e+09,truck1,FV1,99.676,27486.5,71.0741
1071.06,1.76026e+09,truck1,FV1,99.676,27486.5,71.0741
1071.08,1.76026e+09,truck1,FV1,99.676,27486.9,71.1007
1071.08,1.76026e+09,truck1,FV1,99.676,27486.9,71.1007
1071.1,1.76026e+09,truck1,FV1,99.6754,27487.3,71.1007
1071.1,1.76026e+09,truck1,FV1,99.6749,27487.3,71.1007
1071.12,1.76026e+09,truck1,FV1,99.6753,27487.7,71.1269
1071.12,1.76026e+09,truck1,FV1,99.6757,27487.7,71.1269
1071.14,1.76026e+09,truck1,FV1,99.6758,27488.1,71.1448
1071.14,1.76026e+09,truck1,FV1,99.6758,27488.1,71.1448
1071.16,1.76026e+09,truck1,FV1,99.6759,27488.5,71.1573
1071.16,1.76026e+09,truck1,FV1,99.676,27488.5,71.1573
1071.18,1.76026e+09,truck1,FV1,99.6761,27489.3,71.1775
1071.18,1.76026e+09,truck1,FV1,99.6762,27489.3,71.1775
1071.2,1.76026e+09,truck1,FV1,99.6757,27489.3,71.1997
1071.2,1.76026e+09,truck1,FV1,99.6752,27489.3,71.1997
1071.22,1.76026e+09,truck1,FV1,99.6756,27489.7,71.2173
1071.22,1.76026e+09,truck1,FV1,99.6759,27489.7,71.2173
1071.24,1.76026e+09,truck1,FV1,99.6753,27490.1,71.2385
1071.24,1.76026e+09,truck1,FV1,99.6747,27490.1,71.2385
1071.26,1.76026e+09,truck1,FV1,99.6749,27490.5,71.2548
1071.26,1.76026e+09,truck1,FV1,99.6751,27490.5,71.2548
1071.28,1.76026e+09,truck1,FV1,99.6751,27490.9,71.2548
1071.28,1.76026e+09,truck1,FV1,99.6751,27490.9,71.2548
1071.3,1.76026e+09,truck1,FV1,99.675,27491.3,71.2763
1071.3,1.76026e+09,truck1,FV1,99.675,27491.3,71.2763
1071.32,1.76026e+09,truck1,FV1,99.675,27492,71.3286
1071.32,1.76026e+09,truck1,FV1,99.675,27492,71.3286
1071.34,1.76026e+09,truck1,FV1,99.6745,27492,71.3576
1071.34,1.76026e+09,truck1,FV1,99.6739,27492,71.3576
1071.36,1.76026e+09,truck1,FV1,99.6743,27492.4,71.3822
1071.36,1.76026e+09,truck1,FV1,99.6746,27492.4,71.3822
1071.38,1.76026e+09,truck1,FV1,99.6746,27492.8,71.4122
1071.38,1.76026e+09,truck1,FV1,99.6746,27492.8,71.4122
1071.4,1.76026e+09,truck1,FV1,99.6746,27493.2,71.4122
1071.4,1.76026e+09,truck1,FV1,99.6746,27493.2,71.4122
1071.42,1.76026e+09,truck1,FV1,99.674,27493.6,71.4455
1071.42,1.76026e+09,truck1,FV1,99.6734,27493.6,71.4455
1071.44,1.76026e+09,truck1,FV1,99.6737,27494,71.4788
1071.44,1.76026e+09,truck1,FV1,99.6739,27494,71.4788
1071.46,1.76026e+09,truck1,FV1,99.6739,27494.4,71.5388
1071.46,1.76026e+09,truck1,FV1,99.6739,27494.4,71.5388
1071.48,1.76026e+09,truck1,FV1,99.6733,27494.8,71.5716
1071.48,1.76026e+09,truck1,FV1,99.6727,27494.8,71.5716
1071.5,1.76026e+09,truck1,FV1,99.6729,27495.2,71.5716
1071.5,1.76026e+09,truck1,FV1,99.6731,27495.2,71.5716
1071.52,1.76026e+09,truck1,FV1,99.6731,27496,71.5941
1071.52,1.76026e+09,truck1,FV1,99.6731,27496,71.5941
1071.54,1.76026e+09,truck1,FV1,99.6724,27496,71.604
1071.54,1.76026e+09,truck1,FV1,99.6719,27496,71.604
1071.56,1.76026e+09,truck1,FV1,99.6721,27496.4,71.6198
1071.56,1.76026e+09,truck1,FV1,99.6724,27496.4,71.6198
1071.58,1.76026e+09,truck1,FV1,99.6724,27496.8,71.6315
1071.58,1.76026e+09,truck1,FV1,99.6724,27496.8,71.6315
1071.6,1.76026e+09,truck1,FV1,99.6718,27497.2,71.6735
1071.6,1.76026e+09,truck1,FV1,99.6712,27497.2,71.6735
1071.62,1.76026e+09,truck1,FV1,99.6709,27497.6,71.6735
1071.62,1.76026e+09,truck1,FV1,99.6705,27497.6,71.6735
1071.64,1.76026e+09,truck1,FV1,99.6708,27498,71.6769
1071.64,1.76026e+09,truck1,FV1,99.671,27498,71.6769
1071.66,1.76026e+09,truck1,FV1,99.6711,27498.8,71.6493
1071.66,1.76026e+09,truck1,FV1,99.6711,27498.8,71.6493
1071.68,1.76026e+09,truck1,FV1,99.6711,27498.8,71.6493
1071.68,1.76026e+09,truck1,FV1,99.6711,27498.8,71.6493
1071.7,1.76026e+09,truck1,FV1,99.6712,27499.2,71.6338
1071.7,1.76026e+09,truck1,FV1,99.6713,27499.2,71.6338
1071.72,1.76026e+09,truck1,FV1,99.6714,27499.6,71.6347
1071.72,1.76026e+09,truck1,FV1,99.6715,27499.6,71.6347
1071.74,1.76026e+09,truck1,FV1,99.6716,27500,71.6403
1071.74,1.76026e+09,truck1,FV1,99.6718,27500,71.6403
1071.76,1.76026e+09,truck1,FV1,99.6719,27500.4,71.6403
1071.76,1.76026e+09,truck1,FV1,99.672,27500.4,71.6403
1071.78,1.76026e+09,truck1,FV1,99.6721,27500.8,71.6584
1071.78,1.76026e+09,truck1,FV1,99.6721,27500.8,71.6584
1071.8,1.76026e+09,truck1,FV1,99.6716,27501.2,71.6584
1071.8,1.76026e+09,truck1,FV1,99.6711,27501.2,71.6584
1071.82,1.76026e+09,truck1,FV1,99.6714,27501.6,71.6746
1071.82,1.76026e+09,truck1,FV1,99.6717,27501.6,71.6746
1071.84,1.76026e+09,truck1,FV1,99.671,27502,71.6578
1071.84,1.76026e+09,truck1,FV1,99.6703,27502,71.6578
1071.86,1.76026e+09,truck1,FV1,99.6699,27502.8,71.6578
1071.86,1.76026e+09,truck1,FV1,99.6694,27502.8,71.6578
