Step,pos_front,vel_front,Speed,Position,SOC,Throttle,Brake
47680,95362,20.8,20,95332.3,82.875,0,-6.51751e-14
47681,95364,20.8,20,95334.3,82.8746,3.0885e-13,0
47682,95366,20.8,20,95336.3,82.8743,5.13478e-13,0
47683,95368,20.8,20,95338.3,82.8739,8.99489e-13,0
47684,95370,20.8,20,95340.3,82.8736,1.81938e-13,0
47685,95372,20.8,20,95342.3,82.8732,0,-8.21975e-14
47686,95374,20.8,20,95344.3,82.8729,0,-2.7068e-14
47687,95376,20.8,20,95346.3,82.8725,0,-2.78363e-13
47688,95378,20.8,20,95348.3,82.8722,0,-1.66713e-13
47689,95380,20.8,20,95350.3,82.8718,0,-1.14962e-13
47690,95382,20.8,20,95352.3,82.8715,0,-3.53164e-13
47691,95384,20.8,20,95354.3,82.8711,0,-8.16676e-14
47692,95386,20.8,20,95356.3,82.8708,0,-1.30439e-13
47693,95388,20.8,20,95358.3,82.8704,0,-2.08817e-13
47694,95390,20.8,20,95360.3,82.8701,0,-2.23432e-13
47695,95392,20.8,20,95362.3,82.8697,0,-4.80645e-14
47696,95394,20.8,20,95364.3,82.8694,1.42247e-14,0
47697,95396,20.8,20,95366.3,82.869,9.13158e-14,0
47698,95398,20.8,20,95368.3,82.8687,0,-1.62518e-13
47699,95400,20.8,20,95370.3,82.8683,0,-2.23366e-13
47700,95402,20.8,20,95372.3,82.868,0,-2.7196e-13
47701,95404,20.8,20,95374.3,82.8676,2.05044e-13,0
47702,95406,20.8,20,95376.3,82.8673,3.16761e-13,0
47703,95408,20.8,20,95378.3,82.8669,3.3494e-13,0
47704,95410,20.8,20,95380.3,82.8666,0,-7.70533e-15
47705,95412,20.8,20,95382.3,82.8662,0,-5.36282e-14
47706,95414,20.8,20,95384.3,82.8659,0,-3.70518e-13
47707,95416,20.8,20,95386.3,82.8655,0,-4.8155e-13
47708,95418,20.8,20,95388.3,82.8652,0,-6.8297e-13
47709,95420,20.8,20,95390.3,82.8648,0,-4.63136e-13
47710,95422,20.8,20,95392.3,82.8645,0,-2.46791e-13
47711,95424,20.8,20,95394.3,82.8642,0,-3.70032e-14
47712,95426,20.8,20,95396.3,82.8638,0,-3.255e-13
47713,95428,20.8,20,95398.3,82.8635,0,-3.15477e-13
47714,95430,20.8,20,95400.3,82.8631,2.73878e-13,0
47715,95432,20.8,20,95402.3,82.8628,6.81538e-13,0
47716,95434,20.8,20,95404.3,82.8624,2.24681e-13,0
47717,95436,20.8,20,95406.3,82.8621,0,-9.83809e-14
47718,95438,20.8,20,95408.3,82.8617,0,-4.34192e-13
47719,95440,20.8,20,95410.3,82.8614,1.25247e-13,0
47720,95442,20.8,20,95412.3,82.861,6.50799e-13,0
47721,95444,20.8,20,95414.3,82.8607,2.39808e-13,0
47722,95446,20.8,20,95416.3,82.8603,1.7826e-13,0
47723,95448,20.8,20,95418.3,82.86,1.12313e-12,0
47724,95450,20.8,20,95420.3,82.8596,1.11071e-12,0
47725,95452,20.8,20,95422.3,82.8593,4.21885e-14,0
47726,95454,20.8,20,95424.3,82.8589,0,-1.69738e-13
47727,95456,20.8,20,95426.3,82.8586,6.38586e-13,0
47728,95458,20.8,20,95428.3,82.8582,3.44169e-13,0
47729,95460,20.8,20,95430.3,82.8579,0,-1.23903e-13
47730,95462,20.8,20,95432.3,82.8575,0,-2.86069e-13
47731,95464,20.8,20,95434.3,82.8572,0,-8.31027e-14
47732,95466,20.8,20,95436.3,82.8568,0,-2.21357e-13
47733,95468,20.8,20,95438.3,82.8565,0,-2.96997e-13
47734,95470,20.8,20,95440.3,82.8561,0,-4.48278e-13
47735,95472,20.8,20,95442.3,82.8558,0,-1.64439e-13
47736,95474,20.8,20,95444.3,82.8554,0,-1.87643e-13
47737,95476,20.8,20,95446.3,82.8551,9.99409e-13,0
47738,95478,20.8,20,95448.3,82.8547,0,-9.51354e-14
47739,95480,20.8,20,95450.3,82.8544,1.89224e-13,0
47740,95482,20.8,20,95452.3,82.8541,0,-1.72476e-13
47741,95484,20.8,20,95454.3,82.8537,0,-1.04541e-13
47742,95486,20.8,20,95456.3,82.8534,0,-3.75971e-13
47743,95488,20.8,20,95458.3,82.853,0,-3.9805e-13
47744,95490,20.8,20,95460.3,82.8527,0,-2.87172e-13
47745,95492,20.8,20,95462.3,82.8523,2.98372e-15,0
47746,95494,20.8,20,95464.3,82.852,7.23727e-13,0
47747,95496,20.8,20,95466.3,82.8516,0,-1.16529e-13
47748,95498,20.8,20,95468.3,82.8513,1.28994e-13,0
47749,95500,20.8,20,95470.3,82.8509,0,-3.74249e-13
47750,95502,20.8,20,95472.3,82.8506,0,-5.14093e-13
47751,95504,20.8,20,95474.3,82.8502,0,-3.84803e-13
47752,95506,20.8,20,95476.3,82.8499,0,-8.17559e-14
47753,95508,20.8,20,95478.3,82.8495,0,-1.26729e-14
47754,95510,20.8,20,95480.3,82.8492,5.05984e-13,0
47755,95512,20.8,20,95482.3,82.8488,7.73964e-13,0
47756,95514,20.8,20,95484.3,82.8485,1.01932e-12,0
47757,95516,20.8,20,95486.3,82.8481,1.00364e-12,0
47758,95518,20.8,20,95488.3,82.8478,9.42094e-13,0
47759,95520,20.8,20,95490.3,82.8474,4.09672e-13,0
47760,95522,20.8,20,95492.3,82.8471,0,-8.76729e-14
47761,95524,20.8,20,95494.3,82.8467,0,-1.92236e-13
47762,95526,20.8,20,95496.3,82.8464,0,-3.36981e-13
47763,95528,20.8,20,95498.3,82.846,0,-2.10495e-13
47764,95530,20.8,20,95500.3,82.8457,0,-1.41014e-13
47765,95532,20.8,20,95502.3,82.8453,0,-5.48425e-13
47766,95534,20.8,20,95504.3,82.845,0,-2.40676e-13
47767,95536,20.8,20,95506.3,82.8447,3.14818e-13,0
47768,95538,20.8,20,95508.3,82.8443,1.09426e-13,0
47769,95540,20.8,20,95510.3,82.844,2.16424e-13,0
47770,95542,20.8,20,95512.3,82.8436,0,-1.44723e-13
47771,95544,20.8,20,95514.3,82.8433,1.97897e-13,0
47772,95546,20.8,20,95516.3,82.8429,0,-2.73771e-15
47773,95548,20.8,20,95518.3,82.8426,8.18165e-13,0
47774,95550,20.8,20,95520.3,82.8422,7.29278e-14,0
47775,95552,20.8,20,95522.3,82.8419,0,-9.51133e-14
47776,95554,20.8,20,95524.3,82.8415,0,-3.52546e-13
47777,95556,20.8,20,95526.3,82.8412,0,-8.76288e-14
47778,95558,20.8,20,95528.3,82.8408,3.23283e-13,0
47779,95560,20.8,20,95530.3,82.8405,0,-1.57661e-13
47780,95562,20.8,20,95532.3,82.8401,0,-3.50802e-13
47781,95564,20.8,20,95534.3,82.8398,0,-4.415e-13
47782,95566,20.8,20,95536.3,82.8394,0,-1.89189e-13
47783,95568,20.8,20,95538.3,82.8391,0,-2.81719e-13
47784,95570,20.8,20,95540.3,82.8387,0,-3.61643e-14
47785,95572,20.8,20,95542.3,82.8384,0,-8.12923e-14
47786,95574,20.8,20,95544.3,82.838,0,-2.60811e-13
47787,95576,20.8,20,95546.3,82.8377,2.09832e-13,0
47788,95578,20.8,20,95548.3,82.8373,0,-2.85583e-13
47789,95580,20.8,20,95550.3,82.837,0,-1.9526e-13
47790,95582,20.8,20,95552.3,82.8366,0,-3.24352e-13
47791,95584,20.8,20,95554.3,82.8363,0,-3.19208e-13
47792,95586,20.8,20,95556.3,82.836,0,-3.13114e-13
47793,95588,20.8,20,95558.3,82.8356,1.65978e-13,0
47794,95590,20.8,20,95560.3,82.8353,9.96425e-14,0
47795,95592,20.8,20,95562.3,82.8349,6.38517e-13,0
47796,95594,20.8,20,95564.3,82.8346,1.05506e-12,0
47797,95596,20.8,20,95566.3,82.8342,1.40506e-12,0
47798,95598,20.8,20,95568.3,82.8339,8.67501e-13,0
47799,95600,20.8,20,95570.3,82.8335,0,-3.8063e-14
47800,95602,20.8,20,95572.3,82.8332,7.17898e-13,0
47801,95604,20.8,20,95574.3,82.8328,0,-1.32691e-14
47802,95606,20.8,20,95576.3,82.8325,1.9082e-13,0
47803,95608,20.8,20,95578.3,82.8321,2.53964e-13,0
47804,95610,20.8,20,95580.3,82.8318,0,-2.44031e-13
47805,95612,20.8,20,95582.3,82.8314,0,-2.57985e-13
47806,95614,20.8,20,95584.3,82.8311,0,-4.44635e-13
47807,95616,20.8,20,95586.3,82.8307,0,-3.17574e-13
47808,95618,20.8,20,95588.3,82.8304,0,-4.67022e-13
47809,95620,20.8,20,95590.3,82.83,0,-4.11672e-13
47810,95622,20.8,20,95592.3,82.8297,0,-1.82588e-13
47811,95624,20.8,20,95594.3,82.8293,0,-9.35458e-14
47812,95626,20.8,20,95596.3,82.829,0,-1.35826e-13
47813,95628,20.8,20,95598.3,82.8286,0,-1.82499e-13
47814,95630,20.8,20,95600.3,82.8283,0,-3.06601e-13
47815,95632,20.8,20,95602.3,82.828,0,-4.16397e-14
47816,95634,20.8,20,95604.3,82.8276,0,-2.15175e-13
47817,95636,20.8,20,95606.3,82.8273,2.13024e-14,0
47818,95638,20.8,20,95608.3,82.8269,1.01669e-12,0
47819,95640,20.8,20,95610.3,82.8266,9.16558e-13,0
47820,95642,20.8,20,95612.3,82.8262,1.17732e-12,0
47821,95644,20.8,20,95614.3,82.8259,0,-9.50471e-14
47822,95646,20.8,20,95616.3,82.8255,0,-2.79975e-13
47823,95648,20.8,20,95618.3,82.8252,4.3715e-14,0
47824,95650,20.8,20,95620.3,82.8248,0,-3.12894e-13
47825,95652,20.8,20,95622.3,82.8245,0,-4.99102e-13
47826,95654,20.8,20,95624.3,82.8241,0,-2.31712e-13
47827,95656,20.8,20,95626.3,82.8238,0,-3.61643e-14
47828,95658,20.8,20,95628.3,82.8234,1.34025e-12,0
47829,95660,20.8,20,95630.3,82.8231,0,-8.92184e-14
47830,95662,20.8,20,95632.3,82.8227,0,-1.3545e-13
47831,95664,20.8,20,95634.3,82.8224,0,-3.96085e-14
47832,95666,20.8,20,95636.3,82.822,9.63882e-13,0
47833,95668,20.8,20,95638.3,82.8217,8.20871e-13,0
47834,95670,20.8,20,95640.3,82.8214,4.62755e-13,0
47835,95672,20.8,20,95642.3,82.821,4.20219e-13,0
47836,95674,20.8,20,95644.3,82.8207,0,-1.2642e-13
47837,95676,20.8,20,95646.3,82.8203,0,-5.23476e-14
47838,95678,20.8,20,95648.3,82.82,0,-1.13659e-13
47839,95680,20.8,20,95650.3,82.8196,0,-2.14756e-13
47840,95682,20.8,20,95652.3,82.8193,0,-4.55387e-13
47841,95684,20.8,20,95654.3,82.8189,0,-8.0524e-13
47842,95686,20.8,20,95656.3,82.8186,0,-9.56675e-13
47843,95688,20.8,20,95658.3,82.8182,0,-8.18818e-13
47844,95690,20.8,20,95660.3,82.8179,0,-5.48889e-13
47845,95692,20.8,20,95662.3,82.8175,0,-3.80255e-13
47846,95694,20.8,20,95664.3,82.8172,0,-1.55453e-13
47847,95696,20.8,20,95666.3,82.8168,0,-5.84633e-14
47848,95698,20.8,20,95668.3,82.8165,4.84821e-13,0
47849,95700,20.8,20,95670.3,82.8161,1.65097e-12,0
47850,95702,20.8,20,95672.3,82.8158,7.34898e-13,0
47851,95704,20.8,20,95674.3,82.8155,2.42029e-13,0
47852,95706,20.8,20,95676.3,82.8151,3.43267e-13,0
47853,95708,20.8,20,95678.3,82.8148,5.21111e-13,0
47854,95710,20.8,20,95680.3,82.8144,5.33115e-13,0
47855,95712,20.8,20,95682.3,82.8141,1.67019e-13,0
47856,95714,20.8,20,95684.3,82.8137,0,-8.49352e-14
47857,95716,20.8,20,95686.3,82.8134,0,-2.13828e-13
47858,95718,20.8,20,95688.3,82.813,0,-3.09516e-13
47859,95720,20.8,20,95690.3,82.8127,0,-4.64439e-13
47860,95722,20.8,20,95692.3,82.8123,0,-1.28209e-13
47861,95724,20.8,20,95694.3,82.812,7.47041e-13,0
47862,95726,20.8,20,95696.3,82.8116,2.08444e-13,0
47863,95728,20.8,20,95698.3,82.8113,0,-1.4214e-13
47864,95730,20.8,20,95700.3,82.8109,5.95912e-13,0
47865,95732,20.8,20,95702.3,82.8106,0,-2.25861e-13
47866,95734,20.8,20,95704.3,82.8102,0,-5.92361e-14
47867,95736,20.8,20,95706.3,82.8099,0,-3.06049e-13
47868,95738,20.8,20,95708.3,82.8095,0,-3.83478e-13
47869,95740,20.8,20,95710.3,82.8092,0,-6.15212e-13
47870,95742,20.8,20,95712.3,82.8089,0,-3.85288e-13
47871,95744,20.8,20,95714.3,82.8085,0,-1.04408e-13
47872,95746,20.8,20,95716.3,82.8082,7.42045e-13,0
47873,95748,20.8,20,95718.3,82.8078,9.36751e-13,0
47874,95750,20.8,20,95720.3,82.8075,0,-8.01221e-14
47875,95752,20.8,20,95722.3,82.8071,0,-2.6887e-13
47876,95754,20.8,20,95724.3,82.8068,0,-1.02223e-13
47877,95756,20.8,20,95726.3,82.8064,0,-2.11002e-13
47878,95758,20.8,20,95728.3,82.8061,0,-2.10671e-13
47879,95760,20.8,20,95730.3,82.8057,0,-2.21666e-14
47880,95762,20.8,20,95732.3,82.8054,1.14068e-12,0
47881,95764,20.8,20,95734.3,82.805,1.02092e-12,0
47882,95766,20.8,20,95736.3,82.8047,3.33761e-14,0
47883,95768,20.8,20,95738.3,82.8043,5.73708e-13,0
47884,95770,20.8,20,95740.3,82.804,0,-1.43509e-15
47885,95772,20.8,20,95742.3,82.8036,0,-5.42618e-13
47886,95774,20.8,20,95744.3,82.8033,0,-1.47726e-13
47887,95776,20.8,20,95746.3,82.803,0,-2.15639e-13
47888,95778,20.8,20,95748.3,82.8026,0,-1.6179e-13
47889,95780,20.8,20,95750.3,82.8023,0,-2.65558e-13
47890,95782,20.8,20,95752.3,82.8019,0,-4.53069e-13
47891,95784,20.8,20,95754.3,82.8016,0,-5.87283e-15
47892,95786,20.8,20,95756.3,82.8012,0,-3.23182e-13
47893,95788,20.8,20,95758.3,82.8009,0,-1.20945e-13
47894,95790,20.8,20,95760.3,82.8005,0,-1.64086e-13
47895,95792,20.8,20,95762.3,82.8002,4.82808e-13,0
47896,95794,20.8,20,95764.3,82.7998,0,-2.30255e-13
47897,95796,20.8,20,95766.3,82.7995,0,-8.13806e-14
47898,95798,20.8,20,95768.3,82.7991,2.19685e-13,0
47899,95800,20.8,20,95770.3,82.7988,6.52464e-13,0
47900,95802,20.8,20,95772.3,82.7984,1.14082e-12,0
47901,95804,20.8,20,95774.3,82.7981,0,-1.63269e-13
47902,95806,20.8,20,95776.3,82.7978,0,-1.39844e-13
47903,95808,20.8,20,95778.3,82.7974,0,-2.60524e-15
47904,95810,20.8,20,95780.3,82.7971,0,-1.9504e-13
47905,95812,20.8,20,95782.3,82.7967,0,-1.63269e-13
47906,95814,20.8,20,95784.3,82.7964,0,-8.66352e-14
47907,95816,20.8,20,95786.3,82.796,0,-6.06049e-14
47908,95818,20.8,20,95788.3,82.7957,0,-2.95871e-13
47909,95820,20.8,20,95790.3,82.7953,0,-1.26464e-13
47910,95822,20.8,20,95792.3,82.795,0,-2.82867e-13
47911,95824,20.8,20,95794.3,82.7946,0,-2.27406e-13
47912,95826,20.8,20,95796.3,82.7943,0,-1.03238e-13
47913,95828,20.8,20,95798.3,82.7939,0,-4.88482e-13
47914,95830,20.8,20,95800.3,82.7936,0,-9.25522e-14
47915,95832,20.8,20,95802.3,82.7932,0,-2.10737e-13
47916,95834,20.8,20,95804.3,82.7929,2.54241e-13,0
47917,95836,20.8,20,95806.3,82.7926,0,-1.10634e-13
47918,95838,20.8,20,95808.3,82.7922,0,-1.75898e-13
47919,95840,20.8,20,95810.3,82.7919,4.47767e-13,0
47920,95842,20.8,20,95812.3,82.7915,8.0061e-13,0
47921,95844,20.8,20,95814.3,82.7912,0,-8.56638e-14
47922,95846,20.8,20,95816.3,82.7908,3.37924e-14,0
47923,95848,20.8,20,95818.3,82.7905,1.10675e-13,0
47924,95850,20.8,20,95820.3,82.7901,0,-2.33588e-14
47925,95852,20.8,20,95822.3,82.7898,4.24313e-13,0
47926,95854,20.8,20,95824.3,82.7894,8.22953e-14,0
47927,95856,20.8,20,95826.3,82.7891,0,-2.15837e-13
47928,95858,20.8,20,95828.3,82.7887,0,-2.18266e-13
47929,95860,20.8,20,95830.3,82.7884,2.08583e-13,0
47930,95862,20.8,20,95832.3,82.788,2.18159e-13,0
47931,95864,20.8,20,95834.3,82.7877,0,-8.36547e-14
47932,95866,20.8,20,95836.3,82.7874,0,-2.74235e-13
47933,95868,20.8,20,95838.3,82.787,0,-2.40609e-13
47934,95870,20.8,20,95840.3,82.7867,0,-7.19311e-14
47935,95872,20.8,20,95842.3,82.7863,2.64511e-13,0
47936,95874,20.8,20,95844.3,82.786,0,-1.06307e-13
47937,95876,20.8,20,95846.3,82.7856,1.65007e-13,0
47938,95878,20.8,20,95848.3,82.7853,1.40311e-12,0
47939,95880,20.8,20,95850.3,82.7849,1.2091e-12,0
47940,95882,20.8,20,95852.3,82.7846,1.35426e-12,0
47941,95884,20.8,20,95854.3,82.7842,2.29955e-13,0
47942,95886,20.8,20,95856.3,82.7839,3.94823e-14,0
47943,95888,20.8,20,95858.3,82.7835,0,-8.67677e-15
47944,95890,20.8,20,95860.3,82.7832,0,-4.24676e-13
47945,95892,20.8,20,95862.3,82.7828,0,-3.3325e-13
47946,95894,20.8,20,95864.3,82.7825,0,-6.82153e-13
47947,95896,20.8,20,95866.3,82.7822,0,-5.73351e-13
47948,95898,20.8,20,95868.3,82.7818,0,-2.61186e-13
47949,95900,20.8,20,95870.3,82.7815,0,-2.44208e-13
47950,95902,20.8,20,95872.3,82.7811,0,-4.4713e-13
47951,95904,20.8,20,95874.3,82.7808,0,-3.74801e-13
47952,95906,20.8,20,95876.3,82.7804,0,-2.73263e-13
47953,95908,20.8,20,95878.3,82.7801,0,-1.46666e-13
47954,95910,20.8,20,95880.3,82.7797,0,-3.40006e-14
47955,95912,20.8,20,95882.3,82.7794,1.69309e-13,0
47956,95914,20.8,20,95884.3,82.779,0,-1.30637e-13
47957,95916,20.8,20,95886.3,82.7787,0,-1.16573e-13
47958,95918,20.8,20,95888.3,82.7783,0,-1.4086e-13
47959,95920,20.8,20,95890.3,82.778,0,-1.78658e-13
47960,95922,20.8,20,95892.3,82.7776,0,-1.85502e-13
47961,95924,20.8,20,95894.3,82.7773,0,-1.6413e-13
47962,95926,20.8,20,95896.3,82.777,3.61308e-13,0
47963,95928,20.8,20,95898.3,82.7766,1.25788e-12,0
47964,95930,20.8,20,95900.3,82.7763,3.43614e-13,0
47965,95932,20.8,20,95902.3,82.7759,0,-4.24566e-14
47966,95934,20.8,20,95904.3,82.7756,0,-1.92898e-13
47967,95936,20.8,20,95906.3,82.7752,0,-2.44738e-13
47968,95938,20.8,20,95908.3,82.7749,0,-5.37452e-13
47969,95940,20.8,20,95910.3,82.7745,0,-9.90432e-14
47970,95942,20.8,20,95912.3,82.7742,1.89918e-13,0
47971,95944,20.8,20,95914.3,82.7738,0,-4.44657e-14
47972,95946,20.8,20,95916.3,82.7735,3.71717e-13,0
47973,95948,20.8,20,95918.3,82.7731,5.76345e-13,0
47974,95950,20.8,20,95920.3,82.7728,0,-1.02156e-13
47975,95952,20.8,20,95922.3,82.7725,6.55032e-14,0
47976,95954,20.8,20,95924.3,82.7721,1.16712e-13,0
47977,95956,20.8,20,95926.3,82.7718,0,-3.65926e-13
47978,95958,20.8,20,95928.3,82.7714,0,-3.50537e-13
47979,95960,20.8,20,95930.3,82.7711,0,-2.36238e-15
47980,95962,20.8,20,95932.3,82.7707,4.73441e-13,0
47981,95964,20.8,20,95934.3,82.7704,0,-1.73867e-13
47982,95966,20.8,20,95936.3,82.77,0,-2.38821e-13
47983,95968,20.8,20,95938.3,82.7697,0,-1.87666e-13
47984,95970,20.8,20,95940.3,82.7693,8.12683e-13,0
47985,95972,20.8,20,95942.3,82.769,1.46827e-12,0
47986,95974,20.8,20,95944.3,82.7686,1.66395e-13,0
47987,95976,20.8,20,95946.3,82.7683,6.22974e-13,0
47988,95978,20.8,20,95948.3,82.7679,1.05978e-12,0
47989,95980,20.8,20,95950.3,82.7676,1.22367e-12,0
47990,95982,20.8,20,95952.3,82.7673,3.57978e-13,0
47991,95984,20.8,20,95954.3,82.7669,1.19973e-12,0
47992,95986,20.8,20,95956.3,82.7666,0,-5.61893e-14
47993,95988,20.8,20,95958.3,82.7662,0,-4.44789e-13
47994,95990,20.8,20,95960.3,82.7659,0,-4.07587e-13
47995,95992,20.8,20,95962.3,82.7655,0,-4.61878e-13
47996,95994,20.8,20,95964.3,82.7652,0,-3.27289e-13
47997,95996,20.8,20,95966.3,82.7648,0,-5.8269e-13
47998,95998,20.8,20,95968.3,82.7645,0,-5.76685e-13
47999,96000,20.8,20,95970.3,82.7641,0,-5.70724e-14
48000,96002,20.8,20,95972.3,82.7638,0,-1.07897e-13
48001,96004,20.8,20,95974.3,82.7634,0,-3.18811e-13
48002,96006,20.8,20,95976.3,82.7631,0,-1.93251e-13
48003,96008,20.8,20,95978.3,82.7627,0,-7.53996e-13
48004,96010,20.8,20,95980.3,82.7624,0,-3.9359e-13
48005,96012,20.8,20,95982.3,82.762,0,-5.98565e-13
48006,96014,20.8,20,95984.3,82.7617,0,-1.95525e-13
48007,96016,20.8,20,95986.3,82.7614,1.39264e-13,0
48008,96018,20.8,20,95988.3,82.761,0,-1.30439e-13
48009,96020,20.8,20,95990.3,82.7607,0,-2.23145e-13
48010,96022,20.8,20,95992.3,82.7603,1.98661e-13,0
48011,96024,20.8,20,95994.3,82.76,0,-4.75567e-13
48012,96026,20.8,20,95996.3,82.7596,0,-4.94863e-13
48013,96028,20.8,20,95998.3,82.7593,0,-1.10391e-13
48014,96030,20.8,20,96000.3,82.7589,0,-2.3403e-14
48015,96032,20.8,20,96002.3,82.7586,9.30575e-13,0
48016,96034,20.8,20,96004.3,82.7582,1.52607e-12,0
48017,96036,20.8,20,96006.3,82.7579,1.19349e-12,0
48018,96038,20.8,20,96008.3,82.7575,1.61628e-12,0
48019,96040,20.8,20,96010.3,82.7572,1.05187e-12,0
48020,96042,20.8,20,96012.3,82.7568,1.09621e-12,0
48021,96044,20.8,20,96014.3,82.7565,4.79894e-13,0
48022,96046,20.8,20,96016.3,82.7562,0,-1.04364e-13
48023,96048,20.8,20,96018.3,82.7558,1.55778e-13,0
48024,96050,20.8,20,96020.3,82.7555,2.83037e-13,0
48025,96052,20.8,20,96022.3,82.7551,0,-5.65204e-15
48026,96054,20.8,20,96024.3,82.7548,0,-1.34678e-15
48027,96056,20.8,20,96026.3,82.7544,0,-2.88806e-13
48028,96058,20.8,20,96028.3,82.7541,0,-5.57764e-13
48029,96060,20.8,20,96030.3,82.7537,0,-7.54923e-13
48030,96062,20.8,20,96032.3,82.7534,0,-4.04342e-13
48031,96064,20.8,20,96034.3,82.753,0,-1.39689e-13
48032,96066,20.8,20,96036.3,82.7527,1.74374e-13,0
48033,96068,20.8,20,96038.3,82.7523,0,-2.12128e-13
48034,96070,20.8,20,96040.3,82.752,0,-2.56991e-14
48035,96072,20.8,20,96042.3,82.7516,5.75304e-13,0
48036,96074,20.8,20,96044.3,82.7513,3.35218e-13,0
48037,96076,20.8,20,96046.3,82.7509,4.91829e-13,0
48038,96078,20.8,20,96048.3,82.7506,6.93473e-13,0
48039,96080,20.8,20,96050.3,82.7503,7.57727e-14,0
48040,96082,20.8,20,96052.3,82.7499,0,-1.76163e-13
48041,96084,20.8,20,96054.3,82.7496,0,-1.74374e-13
48042,96086,20.8,20,96056.3,82.7492,0,-2.62555e-13
48043,96088,20.8,20,96058.3,82.7489,0,-1.63843e-13
48044,96090,20.8,20,96060.3,82.7485,0,-5.39086e-13
48045,96092,20.8,20,96062.3,82.7482,0,-2.49926e-13
48046,96094,20.8,20,96064.3,82.7478,0,-5.301e-14
48047,96096,20.8,20,96066.3,82.7475,0,-1.3353e-13
48048,96098,20.8,20,96068.3,82.7471,6.71199e-13,0
48049,96100,20.8,20,96070.3,82.7468,0,-7.5287e-15
48050,96102,20.8,20,96072.3,82.7464,0,-1.09773e-13
48051,96104,20.8,20,96074.3,82.7461,0,-2.64189e-13
48052,96106,20.8,20,96076.3,82.7457,0,-7.62805e-14
48053,96108,20.8,20,96078.3,82.7454,0,-1.38497e-13
48054,96110,20.8,20,96080.3,82.745,0,-3.70739e-13
48055,96112,20.8,20,96082.3,82.7447,0,-4.26023e-13
48056,96114,20.8,20,96084.3,82.7444,0,-3.82153e-13
48057,96116,20.8,20,96086.3,82.744,0,-1.32801e-13
48058,96118,20.8,20,96088.3,82.7437,0,-8.84015e-14
48059,96120,20.8,20,96090.3,82.7433,4.4173e-13,0
48060,96122,20.8,20,96092.3,82.743,1.50734e-12,0
48061,96124,20.8,20,96094.3,82.7426,1.22978e-12,0
48062,96126,20.8,20,96096.3,82.7423,1.25629e-12,0
48063,96128,20.8,20,96098.3,82.7419,1.09503e-12,0
48064,96130,20.8,20,96100.3,82.7416,0,-1.66735e-13
48065,96132,20.8,20,96102.3,82.7412,0,-6.63232e-13
48066,96134,20.8,20,96104.3,82.7409,0,-3.94716e-13
48067,96136,20.8,20,96106.3,82.7405,0,-3.26869e-13
48068,96138,20.8,20,96108.3,82.7402,0,-2.66573e-13
48069,96140,20.8,20,96110.3,82.7398,0,-1.49558e-13
48070,96142,20.8,20,96112.3,82.7395,0,-2.00515e-13
48071,96144,20.8,20,96114.3,82.7391,0,-8.96379e-14
48072,96146,20.8,20,96116.3,82.7388,0,-3.12783e-13
48073,96148,20.8,20,96118.3,82.7385,1.94567e-13,0
48074,96150,20.8,20,96120.3,82.7381,6.55725e-14,0
48075,96152,20.8,20,96122.3,82.7378,5.88904e-13,0
48076,96154,20.8,20,96124.3,82.7374,0,-3.09979e-14
48077,96156,20.8,20,96126.3,82.7371,0,-9.25964e-14
48078,96158,20.8,20,96128.3,82.7367,0,-3.75552e-13
48079,96160,20.8,20,96130.3,82.7364,0,-1.3534e-14
48080,96162,20.8,20,96132.3,82.736,0,-2.32705e-14
48081,96164,20.8,20,96134.3,82.7357,6.87367e-13,0
48082,96166,20.8,20,96136.3,82.7353,2.26416e-13,0
48083,96168,20.8,20,96138.3,82.735,0,-3.2263e-13
48084,96170,20.8,20,96140.3,82.7346,0,-1.45518e-13
48085,96172,20.8,20,96142.3,82.7343,0,-4.57242e-14
48086,96174,20.8,20,96144.3,82.7339,6.89032e-14,0
48087,96176,20.8,20,96146.3,82.7336,4.61436e-14,0
48088,96178,20.8,20,96148.3,82.7332,2.12122e-13,0
48089,96180,20.8,20,96150.3,82.7329,0,-4.32735e-15
48090,96182,20.8,20,96152.3,82.7325,0,-9.14483e-14
48091,96184,20.8,20,96154.3,82.7322,0,-5.56373e-15
48092,96186,20.8,20,96156.3,82.7319,2.73392e-13,0
48093,96188,20.8,20,96158.3,82.7315,0,-2.01862e-13
48094,96190,20.8,20,96160.3,82.7312,0,-1.10701e-13
48095,96192,20.8,20,96162.3,82.7308,6.41293e-13,0
48096,96194,20.8,20,96164.3,82.7305,5.75651e-13,0
48097,96196,20.8,20,96166.3,82.7301,0,-1.95835e-14
48098,96198,20.8,20,96168.3,82.7298,0,-3.39608e-13
48099,96200,20.8,20,96170.3,82.7294,0,-2.22041e-13
48100,96202,20.8,20,96172.3,82.7291,0,-4.48388e-13
48101,96204,20.8,20,96174.3,82.7287,0,-3.30313e-13
48102,96206,20.8,20,96176.3,82.7284,0,-1.8899e-13
48103,96208,20.8,20,96178.3,82.728,0,-1.93671e-13
48104,96210,20.8,20,96180.3,82.7277,0,-1.76715e-13
48105,96212,20.8,20,96182.3,82.7273,3.55896e-13,0
48106,96214,20.8,20,96184.3,82.727,1.86864e-13,0
48107,96216,20.8,20,96186.3,82.7266,0,-2.22991e-14
48108,96218,20.8,20,96188.3,82.7263,0,-2.68229e-13
