Step,TargetSpeed,pos_follow,Speed,Position,SOC
32313,75,66653.2,20.8985,66665.2,29.8443
32314,75,66655.3,20.8985,66667.3,29.8422
32315,75,66657.3,20.8985,66669.3,29.8401
32316,75,66659.4,20.8985,66671.4,29.8381
32317,75,66661.5,20.8985,66673.5,29.836
32318,75,66663.6,20.8985,66675.6,29.8339
32319,75,66665.7,20.8985,66677.7,29.8319
32320,75,66667.8,20.8985,66679.8,29.8298
32321,75,66669.9,20.8985,66681.9,29.8277
32322,75,66672,20.8985,66684,29.8257
32323,75,66674.1,20.8985,66686.1,29.8236
32324,75,66676.2,20.8985,66688.2,29.8215
32325,75,66678.2,20.8985,66690.2,29.8195
32326,75,66680.3,20.8985,66692.3,29.8174
32327,75,66682.4,20.8985,66694.4,29.8153
32328,75,66684.5,20.8985,66696.5,29.8132
32329,75,66686.6,20.8985,66698.6,29.8112
32330,75,66688.7,20.8985,66700.7,29.8091
32331,75,66690.8,20.8985,66702.8,29.807
32332,75,66692.9,20.8985,66704.9,29.805
32333,75,66695,20.8985,66707,29.8029
32334,75,66697.1,20.8985,66709.1,29.8008
32335,75,66699.1,20.8985,66711.1,29.7988
32336,75,66701.2,20.8985,66713.2,29.7967
32337,75,66703.3,20.8985,66715.3,29.7946
32338,75,66705.4,20.8985,66717.4,29.7926
32339,75,66707.5,20.8985,66719.5,29.7905
32340,75,66709.6,20.8985,66721.6,29.7884
32341,75,66711.7,20.8985,66723.7,29.7864
32342,75,66713.8,20.8985,66725.8,29.7843
32343,75,66715.9,20.8985,66727.9,29.7822
32344,75,66718,20.8985,66730,29.7801
32345,75,66720,20.8985,66732,29.7781
32346,75,66722.1,20.8985,66734.1,29.776
32347,75,66724.2,20.8985,66736.2,29.7739
32348,75,66726.3,20.8985,66738.3,29.7719
32349,75,66728.4,20.8985,66740.4,29.7698
32350,75,66730.5,20.8985,66742.5,29.7677
32351,75,66732.6,20.8985,66744.6,29.7657
32352,75,66734.7,20.8985,66746.7,29.7636
32353,75,66736.8,20.8985,66748.8,29.7615
32354,75,66738.9,20.8985,66750.9,29.7595
32355,75,66740.9,20.8985,66752.9,29.7574
32356,75,66743,20.8985,66755,29.7553
32357,75,66745.1,20.8985,66757.1,29.7533
32358,75,66747.2,20.8985,66759.2,29.7512
32359,75,66749.3,20.8985,66761.3,29.7491
32360,75,66751.4,20.8985,66763.4,29.7471
32361,75,66753.5,20.8985,66765.5,29.745
32362,75,66755.6,20.8985,66767.6,29.7429
32363,75,66757.7,20.8985,66769.7,29.7408
32364,75,66759.7,20.8985,66771.7,29.7388
32365,75,66761.8,20.8985,66773.8,29.7367
32366,75,66763.9,20.8985,66775.9,29.7346
32367,75,66766,20.8985,66778,29.7326
32368,75,66768.1,20.8985,66780.1,29.7305
32369,75,66770.2,20.8985,66782.2,29.7284
32370,75,66772.3,20.8985,66784.3,29.7264
32371,75,66774.4,20.8985,66786.4,29.7243
32372,75,66776.5,20.8985,66788.5,29.7222
32373,75,66778.6,20.8985,66790.6,29.7202
32374,75,66780.6,20.8985,66792.6,29.7181
32375,75,66782.7,20.8984,66794.7,29.716
32376,75,66784.8,20.8984,66796.8,29.714
32377,75,66786.9,20.8984,66798.9,29.7119
32378,75,66789,20.8984,66801,29.7098
32379,75,66791.1,20.8984,66803.1,29.7078
32380,75,66793.2,20.8984,66805.2,29.7057
32381,75,66795.3,20.8984,66807.3,29.7037
32382,75,66797.4,20.8984,66809.4,29.7016
32383,75,66799.5,20.8984,66811.5,29.6995
32384,75,66801.5,20.8984,66813.5,29.6975
32385,75,66803.6,20.8984,66815.6,29.6954
32386,75,66805.7,20.8984,66817.7,29.6934
32387,75,66807.8,20.8984,66819.8,29.6913
32388,75,66809.9,20.8984,66821.9,29.6892
32389,75,66812,20.8984,66824,29.6872
32390,75,66814.1,20.8984,66826.1,29.6851
32391,75,66816.2,20.8984,66828.2,29.683
32392,75,66818.3,20.8984,66830.3,29.681
32393,75,66820.4,20.8984,66832.4,29.6789
32394,75,66822.4,20.8984,66834.4,29.6769
32395,75,66824.5,20.8984,66836.5,29.6748
32396,75,66826.6,20.8984,66838.6,29.6727
32397,75,66828.7,20.8984,66840.7,29.6707
32398,75,66830.8,20.8984,66842.8,29.6686
32399,75,66832.9,20.8984,66844.9,29.6665
32400,75,66835,20.8984,66847,29.6645
32401,75,66837.1,20.8984,66849.1,29.6624
32402,75,66839.2,20.8984,66851.2,29.6603
32403,75,66841.3,20.8984,66853.3,29.6583
32404,75,66843.3,20.8984,66855.3,29.6562
32405,75,66845.4,20.8984,66857.4,29.6542
32406,75,66847.5,20.8984,66859.5,29.6521
32407,75,66849.6,20.8984,66861.6,29.65
32408,75,66851.7,20.8984,66863.7,29.648
32409,75,66853.8,20.8984,66865.8,29.6459
32410,75,66855.9,20.8984,66867.9,29.6438
32411,75,66858,20.8984,66870,29.6418
32412,75,66860.1,20.8984,66872.1,29.6397
32413,75,66862.2,20.8984,66874.2,29.6377
32414,75,66864.2,20.8984,66876.2,29.6356
32415,75,66866.3,20.8984,66878.3,29.6335
32416,75,66868.4,20.8984,66880.4,29.6315
32417,75,66870.5,20.8984,66882.5,29.6294
32418,75,66872.6,20.8984,66884.6,29.6274
32419,75,66874.7,20.8984,66886.7,29.6253
32420,75,66876.8,20.8984,66888.8,29.6233
32421,75,66878.9,20.8984,66890.9,29.6212
32422,75,66881,20.8984,66893,29.6192
32423,75,66883,20.8984,66895,29.6171
32424,75,66885.1,20.8984,66897.1,29.6151
32425,75,66887.2,20.8984,66899.2,29.613
32426,75,66889.3,20.8984,66901.3,29.611
32427,75,66891.4,20.8984,66903.4,29.6089
32428,75,66893.5,20.8984,66905.5,29.6069
32429,75,66895.6,20.8984,66907.6,29.6048
32430,75,66897.7,20.8984,66909.7,29.6028
32431,75,66899.8,20.8984,66911.8,29.6008
32432,75,66901.9,20.8984,66913.9,29.5987
32433,75,66903.9,20.8984,66915.9,29.5967
32434,75,66906,20.8984,66918,29.5947
32435,75,66908.1,20.8984,66920.1,29.5926
32436,75,66910.2,20.8984,66922.2,29.5906
32437,75,66912.3,20.8984,66924.3,29.5886
32438,75,66914.4,20.8984,66926.4,29.5865
32439,75,66916.5,20.8984,66928.5,29.5845
32440,75,66918.6,20.8984,66930.6,29.5825
32441,75,66920.7,20.8984,66932.7,29.5804
32442,75,66922.8,20.8984,66934.8,29.5784
32443,75,66924.8,20.8984,66936.8,29.5764
32444,75,66926.9,20.8984,66938.9,29.5743
32445,75,66929,20.8984,66941,29.5723
32446,75,66931.1,20.8984,66943.1,29.5703
32447,75,66933.2,20.8984,66945.2,29.5683
32448,75,66935.3,20.8984,66947.3,29.5662
32449,75,66937.4,20.8984,66949.4,29.5642
32450,75,66939.5,20.8984,66951.5,29.5622
32451,75,66941.6,20.8984,66953.6,29.5601
32452,75,66943.7,20.8984,66955.7,29.5581
32453,75,66945.7,20.8984,66957.7,29.5561
32454,75,66947.8,20.8984,66959.8,29.554
32455,75,66949.9,20.8984,66961.9,29.552
32456,75,66952,20.8984,66964,29.55
32457,75,66954.1,20.8984,66966.1,29.5479
32458,75,66956.2,20.8984,66968.2,29.5459
32459,75,66958.3,20.8984,66970.3,29.5438
32460,75,66960.4,20.8984,66972.4,29.5418
32461,75,66962.5,20.8984,66974.5,29.5398
32462,75,66964.6,20.8984,66976.6,29.5377
32463,75,66966.6,20.8984,66978.6,29.5357
32464,75,66968.7,20.8984,66980.7,29.5336
32465,75,66970.8,20.8984,66982.8,29.5316
32466,75,66972.9,20.8984,66984.9,29.5295
32467,75,66975,20.8984,66987,29.5275
32468,75,66977.1,20.8984,66989.1,29.5255
32469,75,66979.2,20.8984,66991.2,29.5234
32470,75,66981.3,20.8984,66993.3,29.5214
32471,75,66983.4,20.8984,66995.4,29.5193
32472,75,66985.5,20.8984,66997.5,29.5173
32473,75,66987.5,20.8984,66999.5,29.5152
32474,75,66989.6,20.8984,67001.6,29.5132
32475,75,66991.7,20.8984,67003.7,29.5112
32476,75,66993.8,20.8984,67005.8,29.5091
32477,75,66995.9,20.8984,67007.9,29.5071
32478,75,66998,20.8984,67010,29.5051
32479,75,67000.1,20.8984,67012.1,29.503
32480,75,67002.2,20.8984,67014.2,29.501
32481,75,67004.3,20.8984,67016.3,29.499
32482,75,67006.3,20.8984,67018.3,29.4969
32483,75,67008.4,20.8984,67020.4,29.4949
32484,75,67010.5,20.8984,67022.5,29.4929
32485,75,67012.6,20.8984,67024.6,29.4908
32486,75,67014.7,20.8984,67026.7,29.4888
32487,75,67016.8,20.8984,67028.8,29.4868
32488,75,67018.9,20.8984,67030.9,29.4848
32489,75,67021,20.8984,67033,29.4828
32490,75,67023.1,20.8984,67035.1,29.4807
32491,75,67025.2,20.8984,67037.2,29.4787
32492,75,67027.2,20.8984,67039.2,29.4767
32493,75,67029.3,20.8984,67041.3,29.4747
32494,75,67031.4,20.8984,67043.4,29.4726
32495,75,67033.5,20.8984,67045.5,29.4706
32496,75,67035.6,20.8984,67047.6,29.4686
32497,75,67037.7,20.8984,67049.7,29.4666
32498,75,67039.8,20.8984,67051.8,29.4646
32499,75,67041.9,20.8984,67053.9,29.4625
32500,75,67044,20.8984,67056,29.4605
32501,75,67046.1,20.8984,67058.1,29.4585
32502,75,67048.1,20.8984,67060.1,29.4564
32503,75,67050.2,20.8984,67062.2,29.4544
32504,75,67052.3,20.8984,67064.3,29.4524
32505,75,67054.4,20.8984,67066.4,29.4504
32506,75,67056.5,20.8984,67068.5,29.4483
32507,75,67058.6,20.8984,67070.6,29.4463
32508,75,67060.7,20.8984,67072.7,29.4443
32509,75,67062.8,20.8984,67074.8,29.4423
32510,75,67064.9,20.8984,67076.9,29.4402
32511,75,67067,20.8984,67079,29.4382
32512,75,67069,20.8984,67081,29.4362
32513,75,67071.1,20.8984,67083.1,29.4342
32514,75,67073.2,20.8984,67085.2,29.4322
32515,75,67075.3,20.8984,67087.3,29.4301
32516,75,67077.4,20.8984,67089.4,29.4281
32517,75,67079.5,20.8984,67091.5,29.4261
32518,75,67081.6,20.8984,67093.6,29.4241
32519,75,67083.7,20.8984,67095.7,29.4221
32520,75,67085.8,20.8984,67097.8,29.4201
32521,75,67087.9,20.8984,67099.9,29.4181
32522,75,67089.9,20.8984,67101.9,29.4161
32523,75,67092,20.8984,67104,29.4141
32524,75,67094.1,20.8984,67106.1,29.4121
32525,75,67096.2,20.8984,67108.2,29.4101
32526,75,67098.3,20.8984,67110.3,29.4081
32527,75,67100.4,20.8984,67112.4,29.406
32528,75,67102.5,20.8984,67114.5,29.404
32529,75,67104.6,20.8983,67116.6,29.402
32530,75,67106.7,20.8983,67118.7,29.4
32531,75,67108.8,20.8983,67120.8,29.398
32532,75,67110.8,20.8983,67122.8,29.396
32533,75,67112.9,20.8983,67124.9,29.394
32534,75,67115,20.8983,67127,29.3919
32535,75,67117.1,20.8983,67129.1,29.3899
32536,75,67119.2,20.8983,67131.2,29.3879
32537,75,67121.3,20.8983,67133.3,29.3859
32538,75,67123.4,20.8983,67135.4,29.3839
32539,75,67125.5,20.8983,67137.5,29.3819
32540,75,67127.6,20.8983,67139.6,29.3798
32541,75,67129.7,20.8983,67141.7,29.3778
32542,75,67131.7,20.8983,67143.7,29.3758
32543,75,67133.8,20.8983,67145.8,29.3738
32544,75,67135.9,20.8983,67147.9,29.3718
32545,75,67138,20.8983,67150,29.3697
32546,75,67140.1,20.8983,67152.1,29.3677
32547,75,67142.2,20.8983,67154.2,29.3657
32548,75,67144.3,20.8983,67156.3,29.3637
32549,75,67146.4,20.8983,67158.4,29.3617
32550,75,67148.5,20.8983,67160.5,29.3597
32551,75,67150.5,20.8983,67162.5,29.3577
32552,75,67152.6,20.8983,67164.6,29.3556
32553,75,67154.7,20.8983,67166.7,29.3536
32554,75,67156.8,20.8983,67168.8,29.3516
32555,75,67158.9,20.8983,67170.9,29.3496
32556,75,67161,20.8983,67173,29.3476
32557,75,67163.1,20.8983,67175.1,29.3456
32558,75,67165.2,20.8983,67177.2,29.3436
32559,75,67167.3,20.8983,67179.3,29.3416
32560,75,67169.4,20.8983,67181.4,29.3395
32561,75,67171.4,20.8983,67183.4,29.3375
32562,75,67173.5,20.8983,67185.5,29.3355
32563,75,67175.6,20.8983,67187.6,29.3335
32564,75,67177.7,20.8983,67189.7,29.3315
32565,75,67179.8,20.8983,67191.8,29.3295
32566,75,67181.9,20.8983,67193.9,29.3274
32567,75,67184,20.8983,67196,29.3254
32568,75,67186.1,20.8983,67198.1,29.3234
32569,75,67188.2,20.8983,67200.2,29.3214
32570,75,67190.3,20.8983,67202.3,29.3194
32571,75,67192.3,20.8983,67204.3,29.3173
32572,75,67194.4,20.8983,67206.4,29.3153
32573,75,67196.5,20.8983,67208.5,29.3133
32574,75,67198.6,20.8983,67210.6,29.3112
32575,75,67200.7,20.8983,67212.7,29.3092
32576,75,67202.8,20.8983,67214.8,29.3072
32577,75,67204.9,20.8983,67216.9,29.3051
32578,75,67207,20.8983,67219,29.3031
32579,75,67209.1,20.8983,67221.1,29.3011
32580,75,67211.2,20.8983,67223.2,29.299
32581,75,67213.2,20.8983,67225.2,29.297
32582,75,67215.3,20.8983,67227.3,29.295
32583,75,67217.4,20.8983,67229.4,29.2929
32584,75,67219.5,20.8983,67231.5,29.2909
32585,75,67221.6,20.8983,67233.6,29.2889
32586,75,67223.7,20.8983,67235.7,29.2868
32587,75,67225.8,20.8983,67237.8,29.2848
32588,75,67227.9,20.8983,67239.9,29.2827
32589,75,67230,20.8983,67242,29.2807
32590,75,67232.1,20.8983,67244.1,29.2786
32591,75,67234.1,20.8983,67246.1,29.2766
32592,75,67236.2,20.8983,67248.2,29.2745
32593,75,67238.3,20.8983,67250.3,29.2725
32594,75,67240.4,20.8983,67252.4,29.2704
32595,75,67242.5,20.8983,67254.5,29.2684
32596,75,67244.6,20.8983,67256.6,29.2663
32597,75,67246.7,20.8983,67258.7,29.2643
32598,75,67248.8,20.8983,67260.8,29.2622
32599,75,67250.9,20.8983,67262.9,29.2602
32600,75,67253,20.8983,67265,29.2581
32601,75,67255,20.8983,67267,29.256
32602,75,67257.1,20.8983,67269.1,29.254
32603,75,67259.2,20.8983,67271.2,29.2519
32604,75,67261.3,20.8983,67273.3,29.2499
32605,75,67263.4,20.8983,67275.4,29.2478
32606,75,67265.5,20.8983,67277.5,29.2458
32607,75,67267.6,20.8983,67279.6,29.2437
32608,75,67269.7,20.8983,67281.7,29.2416
32609,75,67271.8,20.8983,67283.8,29.2396
32610,75,67273.8,20.8983,67285.8,29.2375
32611,75,67275.9,20.8983,67287.9,29.2354
32612,75,67278,20.8983,67290,29.2334
32613,75,67280.1,20.8983,67292.1,29.2313
32614,75,67282.2,20.8983,67294.2,29.2293
32615,75,67284.3,20.8983,67296.3,29.2272
32616,75,67286.4,20.8983,67298.4,29.2251
32617,75,67288.5,20.8983,67300.5,29.2231
32618,75,67290.6,20.8983,67302.6,29.221
32619,75,67292.7,20.8983,67304.7,29.2189
32620,75,67294.7,20.8983,67306.7,29.2169
32621,75,67296.8,20.8983,67308.8,29.2148
32622,75,67298.9,20.8983,67310.9,29.2127
32623,75,67301,20.8983,67313,29.2107
32624,75,67303.1,20.8983,67315.1,29.2086
32625,75,67305.2,20.8983,67317.2,29.2065
32626,75,67307.3,20.8983,67319.3,29.2045
32627,75,67309.4,20.8983,67321.4,29.2024
32628,75,67311.5,20.8983,67323.5,29.2003
32629,75,67313.6,20.8983,67325.6,29.1983
32630,75,67315.6,20.8983,67327.6,29.1962
32631,75,67317.7,20.8983,67329.7,29.1941
32632,75,67319.8,20.8983,67331.8,29.1921
32633,75,67321.9,20.8983,67333.9,29.19
32634,75,67324,20.8983,67336,29.1879
32635,75,67326.1,20.8983,67338.1,29.1859
32636,75,67328.2,20.8983,67340.2,29.1838
32637,75,67330.3,20.8983,67342.3,29.1817
32638,75,67332.4,20.8983,67344.4,29.1797
32639,75,67334.5,20.8983,67346.5,29.1776
32640,75,67336.5,20.8983,67348.5,29.1756
32641,75,67338.6,20.8983,67350.6,29.1735
32642,75,67340.7,20.8983,67352.7,29.1714
32643,75,67342.8,20.8983,67354.8,29.1694
32644,75,67344.9,20.8983,67356.9,29.1673
32645,75,67347,20.8983,67359,29.1652
32646,75,67349.1,20.8983,67361.1,29.1632
32647,75,67351.2,20.8983,67363.2,29.1611
32648,75,67353.3,20.8983,67365.3,29.1591
32649,75,67355.4,20.8983,67367.4,29.157
32650,75,67357.4,20.8983,67369.4,29.1549
32651,75,67359.5,20.8983,67371.5,29.1529
32652,75,67361.6,20.8983,67373.6,29.1508
32653,75,67363.7,20.8983,67375.7,29.1488
32654,75,67365.8,20.8983,67377.8,29.1467
32655,75,67367.9,20.8983,67379.9,29.1447
32656,75,67370,20.8983,67382,29.1426
32657,75,67372.1,20.8983,67384.1,29.1405
32658,75,67374.2,20.8983,67386.2,29.1385
32659,75,67376.3,20.8983,67388.3,29.1364
32660,75,67378.3,20.8983,67390.3,29.1344
32661,75,67380.4,20.8983,67392.4,29.1323
32662,75,67382.5,20.8983,67394.5,29.1303
32663,75,67384.6,20.8983,67396.6,29.1282
32664,75,67386.7,20.8983,67398.7,29.1262
32665,75,67388.8,20.8983,67400.8,29.1241
32666,75,67390.9,20.8983,67402.9,29.1221
32667,75,67393,20.8983,67405,29.1201
32668,75,67395.1,20.8983,67407.1,29.118
32669,75,67397.1,20.8983,67409.1,29.116
32670,75,67399.2,20.8983,67411.2,29.114
32671,75,67401.3,20.8983,67413.3,29.1119
32672,75,67403.4,20.8983,67415.4,29.1099
32673,75,67405.5,20.8983,67417.5,29.1079
32674,75,67407.6,20.8983,67419.6,29.1059
32675,75,67409.7,20.8983,67421.7,29.1038
32676,75,67411.8,20.8983,67423.8,29.1018
32677,75,67413.9,20.8983,67425.9,29.0998
32678,75,67416,20.8983,67428,29.0978
32679,75,67418,20.8983,67430,29.0958
32680,75,67420.1,20.8983,67432.1,29.0937
32681,75,67422.2,20.8983,67434.2,29.0917
32682,75,67424.3,20.8983,67436.3,29.0897
32683,75,67426.4,20.8982,67438.4,29.0877
32684,75,67428.5,20.8982,67440.5,29.0857
32685,75,67430.6,20.8982,67442.6,29.0837
32686,75,67432.7,20.8982,67444.7,29.0817
32687,75,67434.8,20.8982,67446.8,29.0798
32688,75,67436.9,20.8982,67448.9,29.0778
32689,75,67438.9,20.8982,67450.9,29.0758
32690,75,67441,20.8982,67453,29.0738
32691,75,67443.1,20.8982,67455.1,29.0719
32692,75,67445.2,20.8982,67457.2,29.0699
32693,75,67447.3,20.8982,67459.3,29.068
32694,75,67449.4,20.8982,67461.4,29.0661
32695,75,67451.5,20.8982,67463.5,29.0642
32696,75,67453.6,20.8982,67465.6,29.0623
32697,75,67455.7,20.8982,67467.7,29.0604
32698,75,67457.8,20.8982,67469.8,29.0585
32699,75,67459.8,20.8982,67471.8,29.0566
32700,75,67461.9,20.8982,67473.9,29.0547
32701,75,67464,20.8982,67476,29.0528
32702,75,67466.1,20.8982,67478.1,29.0509
32703,75,67468.2,20.8982,67480.2,29.049
32704,75,67470.3,20.8982,67482.3,29.0471
32705,75,67472.4,20.8982,67484.4,29.0452
32706,75,67474.5,20.8982,67486.5,29.0433
32707,75,67476.6,20.8982,67488.6,29.0413
32708,75,67478.7,20.8982,67490.7,29.0394
32709,75,67480.7,20.8982,67492.7,29.0375
32710,75,67482.8,20.8982,67494.8,29.0355
32711,75,67484.9,20.8982,67496.9,29.0336
32712,75,67487,20.8982,67499,29.0316
32713,75,67489.1,20.8982,67501.1,29.0296
32714,75,67491.2,20.8982,67503.2,29.0276
32715,75,67493.3,20.8982,67505.3,29.0256
32716,75,67495.4,20.8982,67507.4,29.0236
32717,75,67497.5,20.8982,67509.5,29.0216
32718,75,67499.5,20.8982,67511.5,29.0196
32719,75,67501.6,20.8982,67513.6,29.0176
32720,75,67503.7,20.8982,67515.7,29.0156
32721,75,67505.8,20.8982,67517.8,29.0136
32722,75,67507.9,20.8982,67519.9,29.0115
32723,75,67510,20.8982,67522,29.0095
32724,75,67512.1,20.8982,67524.1,29.0075
32725,75,67514.2,20.8982,67526.2,29.0054
32726,75,67516.3,20.8982,67528.3,29.0034
32727,75,67518.4,20.8982,67530.4,29.0013
32728,75,67520.4,20.8982,67532.4,28.9993
32729,75,67522.5,20.8982,67534.5,28.9972
32730,75,67524.6,20.8982,67536.6,28.9952
32731,75,67526.7,20.8982,67538.7,28.9931
32732,75,67528.8,20.8982,67540.8,28.9911
32733,75,67530.9,20.8982,67542.9,28.989
32734,75,67533,20.8982,67545,28.987
32735,75,67535.1,20.8982,67547.1,28.9849
32736,75,67537.2,20.8982,67549.2,28.9828
32737,75,67539.3,20.8982,67551.3,28.9808
32738,75,67541.3,20.8982,67553.3,28.9787
32739,75,67543.4,20.8982,67555.4,28.9766
32740,75,67545.5,20.8982,67557.5,28.9745
32741,75,67547.6,20.8982,67559.6,28.9725
32742,75,67549.7,20.8982,67561.7,28.9704
32743,75,67551.8,20.8982,67563.8,28.9683
32744,75,67553.9,20.8982,67565.9,28.9663
32745,75,67556,20.8982,67568,28.9642
32746,75,67558.1,20.8982,67570.1,28.9621
32747,75,67560.2,20.8982,67572.2,28.96
32748,75,67562.2,20.8982,67574.2,28.9579
32749,75,67564.3,20.8982,67576.3,28.9558
32750,75,67566.4,20.8982,67578.4,28.9538
32751,75,67568.5,20.8982,67580.5,28.9517
32752,75,67570.6,20.8982,67582.6,28.9496
32753,75,67572.7,20.8982,67584.7,28.9475
32754,75,67574.8,20.8982,67586.8,28.9454
32755,75,67576.9,20.8982,67588.9,28.9433
32756,75,67579,20.8982,67591,28.9412
32757,75,67581.1,20.8982,67593.1,28.9391
32758,75,67583.1,20.8982,67595.1,28.937
32759,75,67585.2,20.8982,67597.2,28.9349
32760,75,67587.3,20.8982,67599.3,28.9328
32761,75,67589.4,20.8982,67601.4,28.9307
32762,75,67591.5,20.8982,67603.5,28.9286
32763,75,67593.6,20.8982,67605.6,28.9265
32764,75,67595.7,20.8982,67607.7,28.9244
32765,75,67597.8,20.8982,67609.8,28.9223
32766,75,67599.9,20.8982,67611.9,28.9202
32767,75,67602,20.8982,67614,28.9181
32768,75,67604,20.8982,67616,28.916
32769,75,67606.1,20.8982,67618.1,28.9139
32770,75,67608.2,20.8982,67620.2,28.9118
32771,75,67610.3,20.8982,67622.3,28.9097
32772,75,67612.4,20.8982,67624.4,28.9076
32773,75,67614.5,20.8982,67626.5,28.9055
32774,75,67616.6,20.8982,67628.6,28.9034
32775,75,67618.7,20.8982,67630.7,28.9013
32776,75,67620.8,20.8982,67632.8,28.8992
32777,75,67622.8,20.8982,67634.8,28.8971
32778,75,67624.9,20.8982,67636.9,28.8951
32779,75,67627,20.8982,67639,28.893
32780,75,67629.1,20.8982,67641.1,28.8909
32781,75,67631.2,20.8982,67643.2,28.8888
32782,75,67633.3,20.8982,67645.3,28.8867
32783,75,67635.4,20.8982,67647.4,28.8846
32784,75,67637.5,20.8982,67649.5,28.8825
32785,75,67639.6,20.8982,67651.6,28.8804
32786,75,67641.7,20.8982,67653.7,28.8783
32787,75,67643.7,20.8982,67655.7,28.8762
32788,75,67645.8,20.8982,67657.8,28.8742
32789,75,67647.9,20.8982,67659.9,28.8721
32790,75,67650,20.8982,67662,28.87
32791,75,67652.1,20.8982,67664.1,28.8679
32792,75,67654.2,20.8982,67666.2,28.8658
32793,75,67656.3,20.8982,67668.3,28.8637
32794,75,67658.4,20.8982,67670.4,28.8616
32795,75,67660.5,20.8982,67672.5,28.8596
32796,75,67662.6,20.8982,67674.6,28.8575
32797,75,67664.6,20.8982,67676.6,28.8554
32798,75,67666.7,20.8982,67678.7,28.8533
32799,75,67668.8,20.8982,67680.8,28.8512
32800,75,67670.9,20.8982,67682.9,28.8492
32801,75,67673,20.8982,67685,28.8471
32802,75,67675.1,20.8982,67687.1,28.845
32803,75,67677.2,20.8982,67689.2,28.8429
32804,75,67679.3,20.8982,67691.3,28.8409
32805,75,67681.4,20.8982,67693.4,28.8388
32806,75,67683.5,20.8982,67695.5,28.8367
32807,75,67685.5,20.8982,67697.5,28.8346
32808,75,67687.6,20.8982,67699.6,28.8326
32809,75,67689.7,20.8982,67701.7,28.8305
32810,75,67691.8,20.8982,67703.8,28.8284
32811,75,67693.9,20.8982,67705.9,28.8264
32812,75,67696,20.8982,67708,28.8243
32813,75,67698.1,20.8982,67710.1,28.8222
32814,75,67700.2,20.8982,67712.2,28.8202
32815,75,67702.3,20.8982,67714.3,28.8181
32816,75,67704.4,20.8982,67716.4,28.8161
32817,75,67706.4,20.8982,67718.4,28.814
32818,75,67708.5,20.8982,67720.5,28.8119
32819,75,67710.6,20.8982,67722.6,28.8099
32820,75,67712.7,20.8982,67724.7,28.8078
32821,75,67714.8,20.8982,67726.8,28.8058
32822,75,67716.9,20.8982,67728.9,28.8037
32823,75,67719,20.8982,67731,28.8016
32824,75,67721.1,20.8982,67733.1,28.7996
32825,75,67723.2,20.8982,67735.2,28.7975
32826,75,67725.3,20.8982,67737.3,28.7955
32827,75,67727.3,20.8982,67739.3,28.7934
32828,75,67729.4,20.8982,67741.4,28.7914
32829,75,67731.5,20.8982,67743.5,28.7893
32830,75,67733.6,20.8982,67745.6,28.7872
32831,75,67735.7,20.8982,67747.7,28.7852
32832,75,67737.8,20.8982,67749.8,28.7831
32833,75,67739.9,20.8982,67751.9,28.7811
32834,75,67742,20.8982,67754,28.779
32835,75,67744.1,20.8982,67756.1,28.777
32836,75,67746.1,20.8982,67758.1,28.775
32837,75,67748.2,20.8981,67760.2,28.7729
32838,75,67750.3,20.8981,67762.3,28.7709
32839,75,67752.4,20.8981,67764.4,28.7688
32840,75,67754.5,20.8981,67766.5,28.7668
32841,75,67756.6,20.8981,67768.6,28.7648
32842,75,67758.7,20.8981,67770.7,28.7628
32843,75,67760.8,20.8981,67772.8,28.7607
32844,75,67762.9,20.8981,67774.9,28.7587
32845,75,67765,20.8981,67777,28.7567
32846,75,67767,20.8981,67779,28.7547
32847,75,67769.1,20.8981,67781.1,28.7527
32848,75,67771.2,20.8981,67783.2,28.7507
32849,75,67773.3,20.8981,67785.3,28.7486
32850,75,67775.4,20.8981,67787.4,28.7466
32851,75,67777.5,20.8981,67789.5,28.7446
32852,75,67779.6,20.8981,67791.6,28.7426
32853,75,67781.7,20.8981,67793.7,28.7406
32854,75,67783.8,20.8981,67795.8,28.7386
32855,75,67785.9,20.8981,67797.9,28.7366
32856,75,67787.9,20.8981,67799.9,28.7346
32857,75,67790,20.8981,67802,28.7326
32858,75,67792.1,20.8981,67804.1,28.7306
32859,75,67794.2,20.8981,67806.2,28.7286
32860,75,67796.3,20.8981,67808.3,28.7266
32861,75,67798.4,20.8981,67810.4,28.7245
32862,75,67800.5,20.8981,67812.5,28.7225
32863,75,67802.6,20.8981,67814.6,28.7205
32864,75,67804.7,20.8981,67816.7,28.7185
32865,75,67806.8,20.8981,67818.8,28.7165
32866,75,67808.8,20.8981,67820.8,28.7144
32867,75,67810.9,20.8981,67822.9,28.7124
32868,75,67813,20.8981,67825,28.7104
32869,75,67815.1,20.8981,67827.1,28.7084
32870,75,67817.2,20.8981,67829.2,28.7063
32871,75,67819.3,20.8981,67831.3,28.7043
32872,75,67821.4,20.8981,67833.4,28.7023
32873,75,67823.5,20.8981,67835.5,28.7002
32874,75,67825.6,20.8981,67837.6,28.6982
32875,75,67827.7,20.8981,67839.7,28.6962
32876,75,67829.7,20.8981,67841.7,28.6941
32877,75,67831.8,20.8981,67843.8,28.6921
32878,75,67833.9,20.8981,67845.9,28.6901
32879,75,67836,20.8981,67848,28.688
32880,75,67838.1,20.8981,67850.1,28.686
32881,75,67840.2,20.8981,67852.2,28.6839
32882,75,67842.3,20.8981,67854.3,28.6819
