Time,Battery_SOC
2227.7,65.3001
2227.8,65.2986
2227.9,65.2971
2228,65.2956
2228.1,65.2941
2228.2,65.2926
2228.3,65.2911
2228.4,65.2896
2228.5,65.2882
2228.6,65.2867
2228.7,65.2852
2228.8,65.2837
2228.9,65.2822
2229,65.2807
2229.1,65.2792
2229.2,65.2777
2229.3,65.2762
2229.4,65.2747
2229.5,65.2732
2229.6,65.2717
2229.7,65.2702
2229.8,65.2687
2229.9,65.2672
2230,65.2657
2230.1,65.2642
2230.2,65.2627
2230.3,65.2612
2230.4,65.2597
2230.5,65.2582
2230.6,65.2567
2230.7,65.2552
2230.8,65.2537
2230.9,65.2522
2231,65.2507
2231.1,65.2492
2231.2,65.2477
2231.3,65.2462
2231.4,65.2447
2231.5,65.2432
2231.6,65.2417
2231.7,65.2402
2231.8,65.2387
2231.9,65.2372
2232,65.2356
2232.1,65.2341
2232.2,65.2326
2232.3,65.2311
2232.4,65.2296
2232.5,65.2281
2232.6,65.2266
2232.7,65.2251
2232.8,65.2236
2232.9,65.2221
2233,65.2205
2233.1,65.219
2233.2,65.2175
2233.3,65.216
2233.4,65.2145
2233.5,65.213
2233.6,65.2115
2233.7,65.2099
2233.8,65.2084
2233.9,65.2069
2234,65.2054
2234.1,65.2039
2234.2,65.2024
2234.3,65.2009
2234.4,65.1993
2234.5,65.1978
2234.6,65.1963
2234.7,65.1948
2234.8,65.1933
2234.9,65.1918
2235,65.1902
2235.1,65.1887
2235.2,65.1872
2235.3,65.1857
2235.4,65.1842
2235.5,65.1827
2235.6,65.1811
2235.7,65.1796
2235.8,65.1781
2235.9,65.1766
2236,65.1751
2236.1,65.1736
2236.2,65.1721
2236.3,65.1705
2236.4,65.169
2236.5,65.1675
2236.6,65.166
2236.7,65.1645
2236.8,65.163
2236.9,65.1615
2237,65.16
2237.1,65.1585
2237.2,65.1569
2237.3,65.1554
2237.4,65.1539
2237.5,65.1524
2237.6,65.1509
2237.7,65.1494
2237.8,65.1479
2237.9,65.1464
2238,65.1449
2238.1,65.1434
2238.2,65.1419
2238.3,65.1404
2238.4,65.1389
2238.5,65.1374
2238.6,65.1359
2238.7,65.1344
2238.8,65.1329
2238.9,65.1314
2239,65.1299
2239.1,65.1284
2239.2,65.1269
2239.3,65.1254
2239.4,65.1239
2239.5,65.1224
2239.6,65.1209
2239.7,65.1194
2239.8,65.1179
2239.9,65.1164
2240,65.1149
2240.1,65.1134
2240.2,65.1119
2240.3,65.1104
2240.4,65.1089
2240.5,65.1074
2240.6,65.1059
2240.7,65.1045
2240.8,65.103
2240.9,65.1015
2241,65.1
2241.1,65.0985
2241.2,65.097
2241.3,65.0955
2241.4,65.094
2241.5,65.0925
2241.6,65.091
2241.7,65.0895
2241.8,65.088
2241.9,65.0865
2242,65.0851
2242.1,65.0836
2242.2,65.0821
2242.3,65.0806
2242.4,65.0791
2242.5,65.0776
2242.6,65.0761
2242.7,65.0746
2242.8,65.0731
2242.9,65.0716
2243,65.0701
2243.1,65.0687
2243.2,65.0672
2243.3,65.0657
2243.4,65.0642
2243.5,65.0627
2243.6,65.0612
2243.7,65.0597
2243.8,65.0582
2243.9,65.0567
2244,65.0552
2244.1,65.0537
2244.2,65.0523
2244.3,65.0508
2244.4,65.0493
2244.5,65.0478
2244.6,65.0463
2244.7,65.0448
2244.8,65.0433
2244.9,65.0418
2245,65.0403
2245.1,65.0388
2245.2,65.0373
2245.3,65.0358
2245.4,65.0343
2245.5,65.0328
2245.6,65.0313
2245.7,65.0298
2245.8,65.0283
2245.9,65.0269
2246,65.0254
2246.1,65.0239
2246.2,65.0224
2246.3,65.0209
2246.4,65.0194
2246.5,65.0179
2246.6,65.0164
2246.7,65.0149
2246.8,65.0134
2246.9,65.0119
2247,65.0104
2247.1,65.0089
2247.2,65.0074
2247.3,65.0059
2247.4,65.0044
2247.5,65.0029
2247.6,65.0014
2247.7,64.9999
2247.8,64.9984
2247.9,64.9969
2248,64.9954
2248.1,64.994
2248.2,64.9925
2248.3,64.991
2248.4,64.9895
2248.5,64.988
2248.6,64.9865
2248.7,64.985
2248.8,64.9835
2248.9,64.982
2249,64.9805
2249.1,64.9791
2249.2,64.9776
2249.3,64.9761
2249.4,64.9746
2249.5,64.9731
2249.6,64.9716
2249.7,64.9701
2249.8,64.9686
2249.9,64.9671
2250,64.9656
2250.1,64.9641
2250.2,64.9626
2250.3,64.9611
2250.4,64.9597
2250.5,64.9582
2250.6,64.9567
2250.7,64.9552
2250.8,64.9536
2250.9,64.9521
2251,64.9506
2251.1,64.9491
2251.2,64.9476
2251.3,64.9461
2251.4,64.9446
2251.5,64.9431
2251.6,64.9416
2251.7,64.9401
2251.8,64.9386
2251.9,64.9371
2252,64.9356
2252.1,64.9341
2252.2,64.9325
2252.3,64.931
2252.4,64.9295
2252.5,64.928
2252.6,64.9265
2252.7,64.925
2252.8,64.9235
2252.9,64.922
2253,64.9204
2253.1,64.9189
2253.2,64.9174
2253.3,64.9159
2253.4,64.9144
2253.5,64.9129
2253.6,64.9113
2253.7,64.9098
2253.8,64.9083
2253.9,64.9068
2254,64.9053
2254.1,64.9038
2254.2,64.9023
2254.3,64.9007
2254.4,64.8992
2254.5,64.8977
2254.6,64.8962
2254.7,64.8947
2254.8,64.8932
2254.9,64.8917
2255,64.8901
2255.1,64.8886
2255.2,64.8871
2255.3,64.8856
2255.4,64.8841
2255.5,64.8826
2255.6,64.8811
2255.7,64.8795
2255.8,64.878
2255.9,64.8765
2256,64.875
2256.1,64.8735
2256.2,64.872
2256.3,64.8705
2256.4,64.869
2256.5,64.8675
2256.6,64.866
2256.7,64.8645
2256.8,64.8629
2256.9,64.8614
2257,64.8599
2257.1,64.8584
2257.2,64.8569
2257.3,64.8554
2257.4,64.8539
2257.5,64.8524
2257.6,64.8509
2257.7,64.8494
2257.8,64.8479
2257.9,64.8464
2258,64.8449
2258.1,64.8434
2258.2,64.8419
2258.3,64.8404
2258.4,64.8389
2258.5,64.8374
2258.6,64.8359
2258.7,64.8344
2258.8,64.8329
2258.9,64.8314
2259,64.8299
2259.1,64.8284
2259.2,64.8269
2259.3,64.8254
2259.4,64.8239
2259.5,64.8224
2259.6,64.821
2259.7,64.8195
2259.8,64.818
2259.9,64.8165
2260,64.815
2260.1,64.8135
2260.2,64.812
2260.3,64.8105
2260.4,64.809
2260.5,64.8075
2260.6,64.806
2260.7,64.8045
2260.8,64.803
2260.9,64.8015
2261,64.8
2261.1,64.7986
2261.2,64.7971
2261.3,64.7956
2261.4,64.7941
2261.5,64.7926
2261.6,64.7911
2261.7,64.7896
2261.8,64.7881
2261.9,64.7866
2262,64.7851
2262.1,64.7836
2262.2,64.7822
2262.3,64.7807
2262.4,64.7792
2262.5,64.7777
2262.6,64.7762
2262.7,64.7747
2262.8,64.7732
2262.9,64.7717
2263,64.7703
2263.1,64.7688
2263.2,64.7673
2263.3,64.7658
2263.4,64.7643
2263.5,64.7628
2263.6,64.7614
2263.7,64.7599
2263.8,64.7584
2263.9,64.7569
2264,64.7554
2264.1,64.7539
2264.2,64.7525
2264.3,64.751
2264.4,64.7495
2264.5,64.748
2264.6,64.7465
2264.7,64.7451
2264.8,64.7436
2264.9,64.7421
2265,64.7407
2265.1,64.7392
2265.2,64.7378
2265.3,64.7363
2265.4,64.7349
2265.5,64.7334
2265.6,64.732
2265.7,64.7305
2265.8,64.7291
2265.9,64.7277
2266,64.7263
2266.1,64.7248
2266.2,64.7234
2266.3,64.722
2266.4,64.7206
2266.5,64.7192
2266.6,64.7177
2266.7,64.7163
2266.8,64.7149
2266.9,64.7135
2267,64.7121
2267.1,64.7106
2267.2,64.7092
2267.3,64.7078
2267.4,64.7064
2267.5,64.7049
2267.6,64.7035
2267.7,64.7021
2267.8,64.7007
2267.9,64.6993
2268,64.6978
2268.1,64.6964
2268.2,64.695
2268.3,64.6936
2268.4,64.6922
2268.5,64.6908
2268.6,64.6894
2268.7,64.688
2268.8,64.6866
2268.9,64.6851
2269,64.6837
2269.1,64.6823
2269.2,64.6809
2269.3,64.6795
2269.4,64.6781
2269.5,64.6767
2269.6,64.6753
2269.7,64.6738
2269.8,64.6724
2269.9,64.671
2270,64.6696
2270.1,64.6682
2270.2,64.6667
2270.3,64.6653
2270.4,64.6639
2270.5,64.6624
2270.6,64.661
2270.7,64.6596
2270.8,64.6581
2270.9,64.6567
2271,64.6552
2271.1,64.6538
2271.2,64.6524
2271.3,64.6509
2271.4,64.6495
2271.5,64.648
2271.6,64.6466
2271.7,64.6451
2271.8,64.6437
2271.9,64.6422
2272,64.6408
2272.1,64.6393
2272.2,64.6379
2272.3,64.6364
2272.4,64.635
2272.5,64.6335
2272.6,64.6321
2272.7,64.6306
2272.8,64.6291
2272.9,64.6277
2273,64.6262
2273.1,64.6248
2273.2,64.6233
2273.3,64.6219
2273.4,64.6204
2273.5,64.619
2273.6,64.6175
2273.7,64.616
2273.8,64.6146
2273.9,64.6131
2274,64.6117
2274.1,64.6102
2274.2,64.6088
2274.3,64.6073
2274.4,64.6059
2274.5,64.6044
2274.6,64.6029
2274.7,64.6015
2274.8,64.6
2274.9,64.5986
2275,64.5971
2275.1,64.5957
2275.2,64.5942
2275.3,64.5928
2275.4,64.5913
2275.5,64.5898
2275.6,64.5884
2275.7,64.5869
2275.8,64.5855
2275.9,64.584
2276,64.5826
2276.1,64.5811
2276.2,64.5797
2276.3,64.5782
2276.4,64.5768
2276.5,64.5753
2276.6,64.5739
2276.7,64.5724
2276.8,64.571
2276.9,64.5695
2277,64.5681
2277.1,64.5666
2277.2,64.5652
2277.3,64.5637
2277.4,64.5623
2277.5,64.5608
2277.6,64.5594
2277.7,64.558
2277.8,64.5566
2277.9,64.5553
2278,64.5539
2278.1,64.5527
2278.2,64.5515
2278.3,64.5503
2278.4,64.5492
2278.5,64.5481
2278.6,64.547
2278.7,64.5459
2278.8,64.5449
2278.9,64.5438
2279,64.5428
2279.1,64.5418
2279.2,64.5407
2279.3,64.5397
2279.4,64.5386
2279.5,64.5376
2279.6,64.5365
2279.7,64.5354
2279.8,64.5342
2279.9,64.5331
2280,64.5319
2280.1,64.5307
2280.2,64.5295
2280.3,64.5283
2280.4,64.527
2280.5,64.5257
2280.6,64.5244
2280.7,64.5231
2280.8,64.5218
2280.9,64.5204
2281,64.5191
2281.1,64.5177
2281.2,64.5163
2281.3,64.5149
2281.4,64.5135
2281.5,64.5121
2281.6,64.5106
2281.7,64.5092
2281.8,64.5077
2281.9,64.5063
2282,64.5048
2282.1,64.5033
2282.2,64.5018
2282.3,64.5004
2282.4,64.4989
2282.5,64.4974
2282.6,64.4959
2282.7,64.4944
2282.8,64.4929
2282.9,64.4914
2283,64.4899
2283.1,64.4884
2283.2,64.4868
2283.3,64.4853
2283.4,64.4838
2283.5,64.4823
2283.6,64.4808
2283.7,64.4793
2283.8,64.4778
2283.9,64.4762
2284,64.4747
2284.1,64.4732
2284.2,64.4717
2284.3,64.4702
2284.4,64.4686
2284.5,64.4671
2284.6,64.4656
2284.7,64.4641
2284.8,64.4625
2284.9,64.461
2285,64.4595
2285.1,64.458
2285.2,64.4565
2285.3,64.4549
2285.4,64.4534
2285.5,64.4519
2285.6,64.4504
2285.7,64.4488
2285.8,64.4473
2285.9,64.4458
2286,64.4443
2286.1,64.4427
2286.2,64.4412
2286.3,64.4397
2286.4,64.4382
2286.5,64.4366
2286.6,64.4351
2286.7,64.4336
2286.8,64.4321
2286.9,64.4306
2287,64.429
2287.1,64.4275
2287.2,64.426
2287.3,64.4245
2287.4,64.4229
2287.5,64.4214
2287.6,64.4199
2287.7,64.4184
2287.8,64.4168
2287.9,64.4153
2288,64.4138
2288.1,64.4123
2288.2,64.4107
2288.3,64.4092
2288.4,64.4077
2288.5,64.4062
2288.6,64.4046
2288.7,64.4031
2288.8,64.4016
2288.9,64.4001
2289,64.3986
2289.1,64.397
2289.2,64.3955
2289.3,64.394
2289.4,64.3925
2289.5,64.3909
2289.6,64.3894
2289.7,64.3879
2289.8,64.3864
2289.9,64.3848
2290,64.3833
2290.1,64.3818
2290.2,64.3803
2290.3,64.3787
2290.4,64.3772
2290.5,64.3757
2290.6,64.3742
2290.7,64.3727
2290.8,64.3711
2290.9,64.3696
2291,64.3681
2291.1,64.3666
2291.2,64.365
2291.3,64.3635
2291.4,64.362
2291.5,64.3605
2291.6,64.3589
2291.7,64.3574
2291.8,64.3559
2291.9,64.3544
2292,64.3528
2292.1,64.3513
2292.2,64.3498
2292.3,64.3483
2292.4,64.3468
2292.5,64.3452
2292.6,64.3437
2292.7,64.3422
2292.8,64.3407
2292.9,64.3391
2293,64.3376
2293.1,64.3361
2293.2,64.3346
2293.3,64.333
2293.4,64.3315
2293.5,64.33
2293.6,64.3285
2293.7,64.3269
2293.8,64.3254
2293.9,64.3239
2294,64.3224
2294.1,64.3208
2294.2,64.3193
2294.3,64.3178
2294.4,64.3163
2294.5,64.3148
2294.6,64.3132
2294.7,64.3117
2294.8,64.3102
2294.9,64.3087
2295,64.3071
2295.1,64.3056
2295.2,64.3041
2295.3,64.3026
2295.4,64.301
2295.5,64.2995
2295.6,64.298
2295.7,64.2965
2295.8,64.2949
2295.9,64.2934
2296,64.2919
2296.1,64.2904
2296.2,64.2888
2296.3,64.2873
2296.4,64.2858
2296.5,64.2843
2296.6,64.2828
2296.7,64.2812
2296.8,64.2797
2296.9,64.2782
2297,64.2767
2297.1,64.2751
2297.2,64.2736
2297.3,64.2721
2297.4,64.2706
2297.5,64.269
2297.6,64.2675
2297.7,64.266
2297.8,64.2645
2297.9,64.263
2298,64.2614
2298.1,64.2599
2298.2,64.2584
2298.3,64.2569
2298.4,64.2553
2298.5,64.2538
2298.6,64.2523
2298.7,64.2508
2298.8,64.2492
2298.9,64.2477
2299,64.2462
2299.1,64.2447
2299.2,64.2432
2299.3,64.2416
2299.4,64.2401
2299.5,64.2386
2299.6,64.2371
2299.7,64.2355
2299.8,64.234
2299.9,64.2325
2300,64.231
2300.1,64.2294
2300.2,64.2279
2300.3,64.2264
2300.4,64.2249
2300.5,64.2233
2300.6,64.2218
2300.7,64.2203
2300.8,64.2188
2300.9,64.2173
2301,64.2157
2301.1,64.2142
2301.2,64.2127
2301.3,64.2112
2301.4,64.2096
2301.5,64.2081
2301.6,64.2066
2301.7,64.2051
2301.8,64.2035
2301.9,64.202
2302,64.2005
2302.1,64.199
2302.2,64.1974
2302.3,64.1959
2302.4,64.1944
2302.5,64.1929
2302.6,64.1914
2302.7,64.1898
2302.8,64.1883
2302.9,64.1868
2303,64.1853
2303.1,64.1837
2303.2,64.1822
2303.3,64.1807
2303.4,64.1792
2303.5,64.1776
2303.6,64.1761
2303.7,64.1746
2303.8,64.1731
2303.9,64.1716
2304,64.17
2304.1,64.1685
2304.2,64.167
2304.3,64.1655
2304.4,64.1639
2304.5,64.1624
2304.6,64.1609
2304.7,64.1594
2304.8,64.1579
2304.9,64.1563
2305,64.1548
2305.1,64.1533
2305.2,64.1518
2305.3,64.1502
2305.4,64.1487
2305.5,64.1472
2305.6,64.1457
2305.7,64.1441
2305.8,64.1426
2305.9,64.1411
2306,64.1396
2306.1,64.1381
2306.2,64.1365
2306.3,64.135
2306.4,64.1335
2306.5,64.132
2306.6,64.1304
2306.7,64.1289
2306.8,64.1274
2306.9,64.1259
2307,64.1243
2307.1,64.1228
2307.2,64.1213
2307.3,64.1198
2307.4,64.1183
2307.5,64.1167
2307.6,64.1152
2307.7,64.1137
2307.8,64.1122
2307.9,64.1106
2308,64.1091
2308.1,64.1076
2308.2,64.1061
2308.3,64.1045
2308.4,64.103
2308.5,64.1015
2308.6,64.1
2308.7,64.0985
2308.8,64.0969
2308.9,64.0954
2309,64.0939
2309.1,64.0924
2309.2,64.0908
2309.3,64.0893
2309.4,64.0878
2309.5,64.0863
2309.6,64.0847
2309.7,64.0832
2309.8,64.0817
2309.9,64.0802
2310,64.0787
2310.1,64.0771
2310.2,64.0756
2310.3,64.0741
2310.4,64.0726
2310.5,64.071
2310.6,64.0695
2310.7,64.068
2310.8,64.0665
2310.9,64.0649
2311,64.0634
2311.1,64.0619
2311.2,64.0604
2311.3,64.0589
2311.4,64.0573
2311.5,64.0558
2311.6,64.0543
2311.7,64.0528
2311.8,64.0512
2311.9,64.0497
2312,64.0482
2312.1,64.0467
2312.2,64.0452
2312.3,64.0436
2312.4,64.0421
2312.5,64.0406
2312.6,64.0391
2312.7,64.0375
2312.8,64.036
2312.9,64.0345
2313,64.033
2313.1,64.0314
2313.2,64.0299
2313.3,64.0284
2313.4,64.0269
2313.5,64.0254
2313.6,64.0238
2313.7,64.0223
2313.8,64.0208
2313.9,64.0193
2314,64.0177
2314.1,64.0162
2314.2,64.0147
2314.3,64.0132
2314.4,64.0116
2314.5,64.0101
2314.6,64.0086
2314.7,64.0071
2314.8,64.0056
2314.9,64.004
2315,64.0025
2315.1,64.001
2315.2,63.9995
2315.3,63.9979
2315.4,63.9964
2315.5,63.9949
2315.6,63.9934
2315.7,63.9919
2315.8,63.9903
2315.9,63.9888
2316,63.9873
2316.1,63.9858
2316.2,63.9842
2316.3,63.9827
2316.4,63.9812
2316.5,63.9797
2316.6,63.9782
2316.7,63.9766
2316.8,63.9751
2316.9,63.9736
2317,63.9721
2317.1,63.9705
2317.2,63.969
2317.3,63.9675
2317.4,63.966
2317.5,63.9645
2317.6,63.9629
2317.7,63.9614
2317.8,63.9599
2317.9,63.9584
2318,63.9568
2318.1,63.9553
2318.2,63.9538
2318.3,63.9523
2318.4,63.9507
2318.5,63.9492
2318.6,63.9477
2318.7,63.9462
2318.8,63.9447
2318.9,63.9431
2319,63.9416
2319.1,63.9401
2319.2,63.9386
2319.3,63.937
2319.4,63.9355
2319.5,63.934
2319.6,63.9325
2319.7,63.931
2319.8,63.9294
2319.9,63.9279
2320,63.9264
2320.1,63.9249
2320.2,63.9233
2320.3,63.9218
2320.4,63.9203
2320.5,63.9188
2320.6,63.9172
2320.7,63.9157
2320.8,63.9142
2320.9,63.9127
2321,63.9112
2321.1,63.9096
2321.2,63.9081
2321.3,63.9066
2321.4,63.9051
2321.5,63.9035
2321.6,63.902
2321.7,63.9005
2321.8,63.899
2321.9,63.8974
2322,63.8959
2322.1,63.8944
2322.2,63.8929
2322.3,63.8914
2322.4,63.8898
2322.5,63.8883
2322.6,63.8868
2322.7,63.8853
2322.8,63.8837
2322.9,63.8822
2323,63.8807
2323.1,63.8792
2323.2,63.8777
2323.3,63.8761
2323.4,63.8746
2323.5,63.8731
2323.6,63.8716
2323.7,63.87
2323.8,63.8685
2323.9,63.867
2324,63.8655
2324.1,63.864
2324.2,63.8624
2324.3,63.8609
2324.4,63.8594
2324.5,63.8579
2324.6,63.8563
2324.7,63.8548
2324.8,63.8533
2324.9,63.8518
2325,63.8503
2325.1,63.8487
2325.2,63.8472
2325.3,63.8457
2325.4,63.8442
2325.5,63.8426
2325.6,63.8411
2325.7,63.8396
2325.8,63.8381
2325.9,63.8366
2326,63.835
2326.1,63.8335
2326.2,63.832
2326.3,63.8305
2326.4,63.8289
2326.5,63.8274
2326.6,63.8259
2326.7,63.8244
2326.8,63.8229
2326.9,63.8213
2327,63.8198
2327.1,63.8183
2327.2,63.8168
2327.3,63.8152
2327.4,63.8137
2327.5,63.8122
2327.6,63.8107
2327.7,63.8092
2327.8,63.8076
2327.9,63.8061
2328,63.8046
2328.1,63.8031
2328.2,63.8016
2328.3,63.8
2328.4,63.7985
2328.5,63.797
2328.6,63.7955
2328.7,63.7939
2328.8,63.7924
2328.9,63.7909
2329,63.7894
2329.1,63.7879
2329.2,63.7863
2329.3,63.7848
2329.4,63.7833
2329.5,63.7818
2329.6,63.7802
2329.7,63.7787
2329.8,63.7772
2329.9,63.7757
2330,63.7741
2330.1,63.7726
2330.2,63.7711
2330.3,63.7696
2330.4,63.7681
2330.5,63.7665
2330.6,63.765
2330.7,63.7635
2330.8,63.762
2330.9,63.7604
2331,63.7589
2331.1,63.7574
2331.2,63.7559
2331.3,63.7544
2331.4,63.7528
2331.5,63.7513
2331.6,63.7498
2331.7,63.7483
2331.8,63.7467
2331.9,63.7452
2332,63.7437
2332.1,63.7422
2332.2,63.7407
2332.3,63.7391
2332.4,63.7376
2332.5,63.7361
2332.6,63.7346
2332.7,63.733
2332.8,63.7315
2332.9,63.73
2333,63.7285
2333.1,63.7269
2333.2,63.7254
2333.3,63.7239
2333.4,63.7224
2333.5,63.7209
2333.6,63.7193
2333.7,63.7178
2333.8,63.7163
2333.9,63.7148
2334,63.7132
2334.1,63.7117
2334.2,63.7102
2334.3,63.7087
2334.4,63.7072
2334.5,63.7056
2334.6,63.7041
2334.7,63.7026
2334.8,63.7011
2334.9,63.6995
2335,63.698
2335.1,63.6965
2335.2,63.695
2335.3,63.6935
2335.4,63.6919
2335.5,63.6904
2335.6,63.6889
2335.7,63.6874
2335.8,63.6858
2335.9,63.6843
2336,63.6828
2336.1,63.6813
2336.2,63.6798
2336.3,63.6782
2336.4,63.6767
2336.5,63.6752
2336.6,63.6737
2336.7,63.6722
2336.8,63.6706
2336.9,63.6691
2337,63.6676
2337.1,63.6661
2337.2,63.6645
2337.3,63.663
2337.4,63.6615
2337.5,63.66
2337.6,63.6585
2337.7,63.6569
2337.8,63.6554
2337.9,63.6539
2338,63.6524
2338.1,63.6508
2338.2,63.6493
2338.3,63.6478
2338.4,63.6463
2338.5,63.6448
2338.6,63.6432
2338.7,63.6417
2338.8,63.6402
2338.9,63.6387
2339,63.6371
2339.1,63.6356
2339.2,63.6341
2339.3,63.6326
2339.4,63.6311
2339.5,63.6295
2339.6,63.628
2339.7,63.6265
2339.8,63.625
2339.9,63.6234
2340,63.6219
2340.1,63.6204
2340.2,63.6189
2340.3,63.6174
2340.4,63.6158
2340.5,63.6143
2340.6,63.6128
2340.7,63.6113
2340.8,63.6097
2340.9,63.6082
2341,63.6067
2341.1,63.6052
2341.2,63.6036
2341.3,63.6021
2341.4,63.6006
2341.5,63.5991
2341.6,63.5976
2341.7,63.596
2341.8,63.5945
2341.9,63.593
2342,63.5915
2342.1,63.5899
2342.2,63.5884
2342.3,63.5869
2342.4,63.5854
2342.5,63.5839
2342.6,63.5823
2342.7,63.5808
2342.8,63.5793
2342.9,63.5778
2343,63.5762
2343.1,63.5747
2343.2,63.5732
2343.3,63.5717
2343.4,63.5701
2343.5,63.5686
2343.6,63.5671
2343.7,63.5656
2343.8,63.5641
2343.9,63.5625
2344,63.561
2344.1,63.5595
2344.2,63.558
2344.3,63.5564
2344.4,63.5549
2344.5,63.5534
2344.6,63.5519
2344.7,63.5504
2344.8,63.5488
2344.9,63.5473
2345,63.5458
2345.1,63.5443
2345.2,63.5427
2345.3,63.5412
2345.4,63.5397
2345.5,63.5382
2345.6,63.5367
2345.7,63.5351
2345.8,63.5336
2345.9,63.5321
2346,63.5306
2346.1,63.529
2346.2,63.5275
2346.3,63.526
2346.4,63.5245
2346.5,63.523
2346.6,63.5214
2346.7,63.5199
2346.8,63.5184
2346.9,63.5169
2347,63.5153
2347.1,63.5138
2347.2,63.5123
2347.3,63.5108
2347.4,63.5093
2347.5,63.5077
2347.6,63.5062
2347.7,63.5047
2347.8,63.5032
2347.9,63.5016
2348,63.5001
2348.1,63.4986
2348.2,63.4971
2348.3,63.4956
2348.4,63.494
2348.5,63.4925
2348.6,63.491
2348.7,63.4895
2348.8,63.4879
2348.9,63.4864
2349,63.4849
2349.1,63.4834
2349.2,63.4819
2349.3,63.4803
2349.4,63.4788
2349.5,63.4773
2349.6,63.4758
2349.7,63.4742
2349.8,63.4727
2349.9,63.4712
2350,63.4697
2350.1,63.4682
2350.2,63.4666
2350.3,63.4651
2350.4,63.4636
2350.5,63.4621
2350.6,63.4605
2350.7,63.459
2350.8,63.4575
2350.9,63.456
2351,63.4545
2351.1,63.4529
2351.2,63.4514
2351.3,63.4499
2351.4,63.4484
2351.5,63.4468
2351.6,63.4453
2351.7,63.4438
2351.8,63.4423
2351.9,63.4408
2352,63.4392
2352.1,63.4377
2352.2,63.4362
2352.3,63.4347
2352.4,63.4331
2352.5,63.4316
2352.6,63.4301
2352.7,63.4286
2352.8,63.4271
2352.9,63.4255
2353,63.424
2353.1,63.4225
2353.2,63.421
2353.3,63.4194
2353.4,63.4179
2353.5,63.4164
2353.6,63.4149
2353.7,63.4134
2353.8,63.4118
2353.9,63.4103
2354,63.4088
2354.1,63.4073
2354.2,63.4057
2354.3,63.4042
2354.4,63.4027
2354.5,63.4012
2354.6,63.3997
2354.7,63.3981
2354.8,63.3966
2354.9,63.3951
2355,63.3936
2355.1,63.392
2355.2,63.3905
2355.3,63.389
2355.4,63.3875
2355.5,63.386
2355.6,63.3844
2355.7,63.3829
2355.8,63.3814
2355.9,63.3799
2356,63.3783
2356.1,63.3768
2356.2,63.3753
2356.3,63.3738
2356.4,63.3723
2356.5,63.3707
2356.6,63.3692
2356.7,63.3677
2356.8,63.3662
2356.9,63.3646
2357,63.3631
2357.1,63.3616
2357.2,63.3601
2357.3,63.3586
2357.4,63.357
2357.5,63.3555
2357.6,63.354
2357.7,63.3525
2357.8,63.3509
2357.9,63.3494
2358,63.3479
2358.1,63.3464
2358.2,63.3449
2358.3,63.3433
2358.4,63.3418
2358.5,63.3403
2358.6,63.3388
2358.7,63.3372
2358.8,63.3357
2358.9,63.3342
2359,63.3327
2359.1,63.3312
2359.2,63.3296
2359.3,63.3281
2359.4,63.3266
2359.5,63.3251
2359.6,63.3235
2359.7,63.322
2359.8,63.3205
2359.9,63.319
2360,63.3174
2360.1,63.3159
2360.2,63.3144
2360.3,63.3129
2360.4,63.3114
2360.5,63.3098
2360.6,63.3083
2360.7,63.3068
2360.8,63.3053
2360.9,63.3037
2361,63.3022
2361.1,63.3007
2361.2,63.2992
2361.3,63.2977
2361.4,63.2961
2361.5,63.2946
2361.6,63.2931
2361.7,63.2916
2361.8,63.29
2361.9,63.2885
2362,63.287
2362.1,63.2855
2362.2,63.284
2362.3,63.2824
2362.4,63.2809
2362.5,63.2794
2362.6,63.2779
2362.7,63.2763
2362.8,63.2748
2362.9,63.2733
2363,63.2718
2363.1,63.2703
2363.2,63.2687
2363.3,63.2672
2363.4,63.2657
2363.5,63.2642
2363.6,63.2626
2363.7,63.2611
2363.8,63.2596
2363.9,63.2581
2364,63.2566
2364.1,63.255
2364.2,63.2535
2364.3,63.252
2364.4,63.2505
2364.5,63.2489
2364.6,63.2474
2364.7,63.2459
2364.8,63.2444
2364.9,63.2428
2365,63.2413
2365.1,63.2398
2365.2,63.2383
2365.3,63.2368
2365.4,63.2352
2365.5,63.2337
2365.6,63.2322
2365.7,63.2307
2365.8,63.2291
2365.9,63.2276
2366,63.2261
2366.1,63.2246
2366.2,63.2231
2366.3,63.2215
2366.4,63.22
2366.5,63.2185
2366.6,63.217
2366.7,63.2154
2366.8,63.2139
2366.9,63.2124
2367,63.2109
2367.1,63.2094
2367.2,63.2078
2367.3,63.2063
2367.4,63.2048
2367.5,63.2033
2367.6,63.2017
2367.7,63.2002
2367.8,63.1987
2367.9,63.1972
2368,63.1957
2368.1,63.1941
2368.2,63.1926
2368.3,63.1911
2368.4,63.1896
2368.5,63.188
2368.6,63.1865
2368.7,63.185
2368.8,63.1835
2368.9,63.1819
2369,63.1804
2369.1,63.1789
2369.2,63.1774
2369.3,63.1759
2369.4,63.1743
2369.5,63.1728
2369.6,63.1713
2369.7,63.1698
2369.8,63.1682
2369.9,63.1667
2370,63.1652
2370.1,63.1637
2370.2,63.1622
2370.3,63.1606
2370.4,63.1591
2370.5,63.1576
2370.6,63.1561
2370.7,63.1545
2370.8,63.153
2370.9,63.1515
2371,63.15
2371.1,63.1484
2371.2,63.1469
2371.3,63.1454
2371.4,63.1439
2371.5,63.1424
2371.6,63.1408
2371.7,63.1393
